Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:18.20, 34715,  1686,
9:18.40, 34697,  1705,
9:18.60, 34675,  1837,
9:18.80, 34653,  1770,
9:19.00, 34640,  2082,
9:19.20, 34640,  1925,
9:19.40, 34636,  2092,
9:19.60, 34634,  2583,
9:19.80, 34629,  1806,
9:20.00, 34620,  1764,
9:20.20, 34620,  1782,
9:20.40, 34603,  1930,
9:20.60, 34565,  1880,
9:20.80, 34523,  1992,
9:21.00, 34501,  1984,
9:21.20, 34481,  2004,
9:21.40, 34481,  1865,
9:21.60, 34482,  2124,
9:21.80, 34493,  1966,
9:22.00, 34489,  2012,
9:22.20, 34490,  1987,
9:22.40, 34490,  1651,
9:22.60, 34492,  2131,
9:22.80, 34487,  1958,
9:23.00, 34477,  2022,
9:23.20, 34463,  2034,
9:23.40, 34463,  2023,
9:23.60, 34444,  1986,
9:23.80, 34434,  2124,
9:24.00, 34430,  2040,
9:24.20, 34425,  1817,
9:24.40, 34422,  2240,
9:24.60, 34422,  2143,
9:24.80, 34419,  2431,
9:25.00, 34421,  2014,
9:25.20, 34431,  1969,
9:25.40, 34448,  1520,
9:25.60, 34448,  1824,
9:25.80, 34463,  1982,
9:26.00, 34476,  2027,
9:26.20, 34488,  2158,
9:26.40, 34491,  2152,
9:26.60, 34494,  1915,
9:26.80, 34494,  2156,
9:27.00, 34492,  2027,
9:27.20, 34489,  2252,
9:27.40, 34489,  2188,
9:27.60, 34488,  1983,
9:27.80, 34488,  1764,
9:28.00, 34488,  2211,
9:28.20, 34487,  1777,
9:28.40, 34485,  2030,
9:28.60, 34481,  2018,
9:28.80, 34481,  1976,
9:29.00, 34454,  2453,
9:29.20, 34414,  2291,
9:29.40, 34382,  2022,
9:29.60, 34361,  2156,
9:29.80, 34359,  2329,
9:30.00, 34359,  2060,
9:30.20, 34362,  2154,
9:30.40, 34356,  2714,
9:30.60, 34339,  2850,
9:30.80, 34321,  2210,
9:31.00, 34321,  2576,
9:31.20, 34309,  2536,
9:31.40, 34299,  2224,
9:31.60, 34291,  2612,
9:31.80, 34286,  2244,
9:32.00, 34283,  2528,
9:32.20, 34283,  2198,
9:32.40, 34275,  2982,
9:32.60, 34265,  3042,
9:32.80, 34256,  2959,
9:33.00, 34249,  2307,
9:33.20, 34249,  2833,
9:33.40, 34248,  2741,
9:33.60, 34251,  2135,
9:33.80, 34253,  2357,
9:34.00, 34256,  2047,
9:34.20, 34259,  1943,
9:34.40, 34259,  2136,
9:34.60, 34265,  2084,
9:34.80, 34276,  2538,
9:35.00, 34291,  2448,
9:35.20, 34307,  2416,
9:35.40, 34307,  2345,
9:35.60, 34313,  2119,
9:35.80, 34295,  2102,
9:36.00, 34263,  2115,
9:36.20, 34218,  2555,
9:36.40, 34218,  1910,
9:36.60, 34185,  1977,
9:36.80, 34173,  1973,
9:37.00, 34174,  1408,
9:37.20, 34197,  2292,
9:37.40, 34228,  2790,
9:37.60, 34228,  2351,
9:37.80, 34264,  1939,
9:38.00, 34294,  2002,
9:38.20, 34298,  1853,
9:38.40, 34267,  1903,
9:38.60, 34267,  2028,
9:38.80, 34197,  2313,
9:39.00, 34140,  2956,
9:39.20, 34119,  2113,
9:39.40, 34134,  1875,
9:39.60, 34196,  1575,
9:39.80, 34196,  1720,
9:40.00, 34262,  1936,
9:40.20, 34316,  2115,
9:40.40, 34365,  1457,
9:40.60, 34397,  1731,
9:40.80, 34397,  2310,
9:41.00, 34419,  1747,
9:41.20, 34434,  2215,
9:41.40, 34447,  1895,
9:41.60, 34462,  2026,
9:41.80, 34462,  1852,
9:42.00, 34480,  2012,
9:42.20, 34496,  2273,
9:42.40, 34508,  2431,
9:42.60, 34508,  2023,
9:42.80, 34490,  1942,
9:43.00, 34490,  2132,
9:43.20, 34459,  2030,
9:43.40, 34420,  1946,
9:43.60, 34378,  1870,
9:43.80, 34337,  2060,
9:44.00, 34337,  1796,
9:44.20, 34297,  2031,
9:44.40, 34256,  1881,
9:44.60, 34217,  2141,
9:44.80, 34178,  2062,
9:45.00, 34131,  1855,
9:45.20, 34131,  2153,
9:45.40, 34074,  1957,
9:45.60, 34012,  2595,
9:45.80, 33955,  2102,
9:46.00, 33917,  2094,
9:46.20, 33917,  1783,
9:46.40, 33904,  2281,
9:46.60, 33899,  2304,
9:46.80, 33890,  1892,
9:47.00, 33873,  2041,
9:47.20, 33841,  2277,
9:47.40, 33841,  2471,
9:47.60, 33802,  2208,
9:47.80, 33759,  2353,
9:48.00, 33713,  2433,
9:48.20, 33672,  2172,
9:48.40, 33672,  2284,
9:48.60, 33641,  2227,
9:48.80, 33612,  1809,
9:49.00, 33568,  2133,
9:49.20, 33499,  2173,
9:49.40, 33499,  1506,
9:49.60, 33402,  1759,
9:49.80, 33300,  2042,
9:50.00, 33248,  1968,
9:50.20, 33249,  2215,
9:50.40, 33303,  1954,
9:50.60, 33303,  2192,
9:50.80, 33385,  2375,
9:51.00, 33455,  2292,
9:51.20, 33496,  2571,
9:51.40, 33496,  2201,
9:51.60, 33496,  2202,
9:51.80, 33469,  2665,
9:52.00, 33442,  2179,
9:52.20, 33421,  1956,
9:52.40, 33424,  2016,
9:52.60, 33443,  2049,
9:52.80, 33443,  2015,
9:53.00, 33454,  1868,
9:53.20, 33465,  2065,
9:53.40, 33470,  2054,
9:53.60, 33474,  2009,
9:53.80, 33474,  1992,
9:54.00, 33480,  2012,
9:54.20, 33487,  2323,
9:54.40, 33492,  2017,
9:54.60, 33491,  2048,
9:54.80, 33491,  2233,
9:55.00, 33481,  2198,
9:55.20, 33466,  2042,
9:55.40, 33444,  2334,
9:55.60, 33422,  2118,
9:55.80, 33404,  2149,
9:56.00, 33404,  2043,
9:56.20, 33388,  2120,
9:56.40, 33382,  1997,
9:56.60, 33380,  1999,
9:56.80, 33374,  1953,
9:57.00, 33374,  2111,
9:57.20, 33371,  1937,
9:57.40, 33370,  2246,
9:57.60, 33372,  1991,
9:57.80, 33370,  2202,
9:58.00, 33343,  2537,
9:58.20, 33343,  2361,
9:58.40, 33256,  2022,
9:58.60, 33142,  2133,
9:58.80, 33030,  2132,
9:59.00, 32948,  2196,
9:59.20, 32948,  1503,
9:59.40, 32924,  1997,
9:59.60, 32925,  2087,
9:59.80, 32945,  2243,
10:00.00, 32981,  2614,
,,,
