Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:18.40, 39774,  2181,
9:18.60, 39774,  2072,
9:18.80, 39774,  2512,
9:19.00, 39774,  2400,
9:19.20, 39774,  2605,
9:19.40, 39774,  2139,
9:19.60, 39774,  2121,
9:19.80, 39774,  2319,
9:20.00, 39774,  2110,
9:20.20, 39774,  2107,
9:20.40, 39774,  2073,
9:20.60, 39774,  1784,
9:20.80, 39774,  2071,
9:21.00, 39774,  1969,
9:21.20, 39774,  2346,
9:21.40, 39774,  2753,
9:21.60, 39774,  2137,
9:21.80, 39774,  2330,
9:22.00, 39774,  2015,
9:22.20, 39774,  3031,
9:22.40, 39774,  1646,
9:22.60, 39774,  1867,
9:22.80, 39774,  1392,
9:23.00, 39774,  2329,
9:23.20, 39774,  2109,
9:23.40, 39774,  1718,
9:23.60, 39774,  2858,
9:23.80, 39774,  2175,
9:24.00, 39774,  2140,
9:24.20, 39774,  1942,
9:24.40, 39774,  2477,
9:24.60, 39774,  2143,
9:24.80, 39774,  2118,
9:25.00, 39774,  2252,
9:25.20, 39774,  1611,
9:25.40, 39774,  1679,
9:25.60, 39774,  1701,
9:25.80, 39774,  2033,
9:26.00, 39774,  1952,
9:26.20, 39774,  1759,
9:26.40, 39774,  1843,
9:26.60, 39774,  1662,
9:26.80, 39774,  2094,
9:27.00, 39774,  2104,
9:27.20, 39774,  2123,
9:27.40, 39774,  1939,
9:27.60, 39774,  2032,
9:27.80, 39774,  2120,
9:28.00, 39774,  2494,
9:28.20, 39774,  2881,
9:28.40, 39774,  2284,
9:28.60, 39774,  2750,
9:28.80, 39774,  2467,
9:29.00, 39774,  2605,
9:29.20, 39774,  2333,
9:29.40, 39774,  2528,
9:29.60, 39774,  2325,
9:29.80, 39774,  1993,
9:30.00, 39774,   928,
9:30.20, 39774,    39,
9:30.40, 39774,  1060,
9:30.60, 39774,   666,
9:30.80, 39774,  1116,
9:31.00, 39774,  1668,
9:31.20, 39774,  1975,
9:31.40, 39774,  2345,
9:31.60, 39774,  2346,
9:31.80, 39774,  2605,
9:32.00, 39774,  2445,
9:32.20, 39774,  2889,
9:32.40, 39774,  2300,
9:32.60, 39774,  2042,
9:32.80, 39774,   990,
9:33.00, 39774,  2206,
9:33.20, 39774,  2277,
9:33.40, 39774,  2343,
9:33.60, 39774,  2434,
9:33.80, 39774,  1885,
9:34.00, 39774,  2480,
9:34.20, 39774,  1847,
9:34.40, 39774,  1588,
9:34.60, 39774,  1532,
9:34.80, 39774,  2814,
9:35.00, 39774,  2116,
9:35.20, 39774,  3884,
9:35.40, 39774,  2139,
9:35.60, 39774,  1565,
9:35.80, 39774,  1955,
9:36.00, 39774,  1709,
9:36.20, 39774,  1374,
9:36.40, 39774,  2802,
9:36.60, 39774,  1725,
9:36.80, 39774,  1678,
9:37.00, 39774,  2301,
9:37.20, 39774,  2081,
9:37.40, 39774,  1801,
9:37.60, 39774,  2465,
9:37.80, 39774,  1813,
9:38.00, 39774,  1842,
9:38.20, 39774,  1545,
9:38.40, 39774,  2367,
9:38.60, 39774,  2121,
9:38.80, 39774,  1987,
9:39.00, 39774,  2303,
9:39.20, 39774,  3994,
9:39.40, 39774,  2775,
9:39.60, 39774,  3061,
9:39.80, 39774,  2459,
9:40.00, 39774,  2512,
9:40.20, 39774,  2047,
9:40.40, 39774,  1929,
9:40.60, 39774,  1249,
9:40.80, 39774,  2562,
9:41.00, 39774,  2058,
9:41.20, 39774,  1915,
9:41.40, 39774,  2564,
9:41.60, 39774,  2317,
9:41.80, 39774,  2065,
9:42.00, 39774,  3291,
9:42.20, 39774,  1928,
9:42.40, 39774,  1753,
9:42.60, 39774,  1815,
9:42.80, 39774,  2117,
9:43.00, 39774,  2000,
9:43.20, 39774,  2359,
9:43.40, 39774,  2088,
9:43.60, 39774,  1916,
9:43.80, 39774,  1973,
9:44.00, 39774,  2255,
9:44.20, 39774,  2268,
9:44.40, 39774,  2070,
9:44.60, 39774,  1880,
9:44.80, 39774,  2302,
9:45.00, 39774,  2129,
9:45.20, 39774,  2343,
9:45.40, 39774,  2273,
9:45.60, 39774,  2288,
9:45.80, 39774,  2297,
9:46.00, 39774,  2146,
9:46.20, 39774,  2254,
9:46.40, 39774,  2331,
9:46.60, 39774,  1782,
9:46.80, 39774,  2419,
9:47.00, 39774,  2045,
9:47.20, 39774,  2087,
9:47.40, 39774,  2129,
9:47.60, 39774,  2194,
9:47.80, 39774,  1956,
9:48.00, 39774,  2030,
9:48.20, 39774,  2196,
9:48.40, 39774,  1894,
9:48.60, 39774,  2283,
9:48.80, 39774,  1936,
9:49.00, 39774,  2078,
9:49.20, 39774,  2133,
9:49.40, 39774,  2091,
9:49.60, 39774,  1960,
9:49.80, 39774,  1896,
9:50.00, 39774,  2785,
9:50.20, 39774,  2572,
9:50.40, 39774,  2046,
9:50.60, 39774,  2188,
9:50.80, 39774,  2534,
9:51.00, 39774,  2208,
9:51.20, 39774,  1828,
9:51.40, 39774,  2076,
9:51.60, 39774,  2172,
9:51.80, 39774,  2375,
9:52.00, 39774,  2454,
9:52.20, 39774,  2223,
9:52.40, 39774,  2298,
9:52.60, 39774,  2560,
9:52.80, 39774,  2184,
9:53.00, 39774,  2245,
9:53.20, 39774,  2847,
9:53.40, 39774,  1955,
9:53.60, 39774,  1384,
9:53.80, 39774,  1950,
9:54.00, 39774,  1526,
9:54.20, 39774,  1480,
9:54.40, 39774,  1866,
9:54.60, 39774,  1799,
9:54.80, 39774,  1881,
9:55.00, 39774,  1913,
9:55.20, 39774,  2241,
9:55.40, 39774,  1920,
9:55.60, 39774,  1791,
9:55.80, 39774,  1228,
9:56.00, 39774,  1966,
9:56.20, 39774,  2606,
9:56.40, 39774,  2146,
9:56.60, 39774,  2149,
9:56.80, 39774,  1861,
9:57.00, 39774,  2065,
9:57.20, 39774,  2133,
9:57.40, 39774,  2317,
9:57.60, 39774,  2326,
9:57.80, 39774,  2106,
9:58.00, 39774,  2269,
9:58.20, 39774,  2107,
9:58.40, 39774,  2169,
9:58.60, 39774,  2162,
9:58.80, 39774,  1856,
9:59.00, 39774,  2141,
9:59.20, 39774,  2226,
9:59.40, 39774,  2347,
9:59.60, 39774,  1878,
9:59.80, 39774,  1983,
10:00.00, 39774,  2928,
,,,
