Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:12.40, 31686,  1993,
6:12.60, 31686,  2093,
6:12.80, 31688,  2158,
6:13.00, 31690,  2275,
6:13.20, 31692,  2012,
6:13.40, 31691,  2181,
6:13.60, 31691,  2050,
6:13.80, 31685,  2154,
6:14.00, 31673,  2060,
6:14.20, 31659,  1907,
6:14.40, 31656,  2142,
6:14.60, 31665,  2093,
6:14.80, 31665,  1331,
6:15.00, 31688,  2467,
6:15.20, 31718,  2000,
6:15.40, 31743,  2618,
6:15.60, 31764,  2606,
6:15.80, 31764,  2040,
6:16.00, 31786,  2381,
6:16.20, 31827,  2584,
6:16.40, 31856,  2077,
6:16.60, 31868,  2320,
6:16.80, 31868,  2347,
6:17.00, 31869,  2257,
6:17.20, 31876,  2805,
6:17.40, 31876,  2340,
6:17.60, 31882,  1972,
6:17.80, 31892,  2231,
6:18.00, 31892,  2548,
6:18.20, 31876,  2196,
6:18.40, 31882,  2304,
6:18.60, 31898,  2426,
6:18.80, 31917,  1556,
6:19.00, 31917,  1576,
6:19.20, 31941,  1752,
6:19.40, 31967,  1436,
6:19.60, 31995,  1475,
6:19.80, 32025,  2065,
6:20.00, 32051,  1711,
6:20.20, 32051,  1766,
6:20.40, 32075,  2134,
6:20.60, 32097,  2107,
6:20.80, 32114,  2358,
6:21.00, 32127,  2537,
6:21.20, 32127,  3786,
6:21.40, 32139,  3281,
6:21.60, 32151,  2718,
6:21.80, 32163,  2274,
6:22.00, 32174,  2038,
6:22.20, 32181,   880,
6:22.40, 32181,  1763,
6:22.60, 32184,  1943,
6:22.80, 32188,  1725,
6:23.00, 32191,  2536,
6:23.20, 32194,  1560,
6:23.40, 32194,  2340,
6:23.60, 32190,  1652,
6:23.80, 32141,   142,
6:24.00, 32033,   437,
6:24.20, 31863,  1883,
6:24.40, 31863,  1170,
6:24.60, 31681,  2502,
6:24.80, 31547,  3074,
6:25.00, 31431,  3389,
6:25.20, 31359,  2273,
6:25.40, 31334,  2432,
6:25.60, 31334,  2327,
6:25.80, 31323,  2136,
6:26.00, 31391,   233,
6:26.20, 31516,   467,
6:26.40, 31642,  2461,
6:26.60, 31642,  2245,
6:26.80, 31800,  2244,
6:27.00, 31972,  2889,
6:27.20, 32154,  2355,
6:27.40, 32353,  2729,
6:27.60, 32545,  2078,
6:27.80, 32545,  1339,
6:28.00, 32724,   147,
6:28.20, 32882,  1068,
6:28.40, 33019,  1431,
6:28.60, 33140,  2248,
6:28.80, 33140,  1747,
6:29.00, 33238,  2091,
6:29.20, 33297,  2939,
6:29.40, 33329,  3014,
6:29.60, 33339,  2430,
6:29.80, 33339,  2847,
6:30.00, 33330,   409,
6:30.20, 33349,  2626,
6:30.40, 33405,  3066,
6:30.60, 33498,  3953,
6:30.80, 33613,  1991,
6:31.00, 33613,  3336,
6:31.20, 33711,  3895,
6:31.40, 33742,  3176,
6:31.60, 33723,  3966,
6:31.80, 33705,  3958,
6:32.00, 33705,  3340,
6:32.20, 33686,  2359,
6:32.40, 33673,  1852,
6:32.60, 33690,  1824,
6:32.80, 33713,  1506,
6:33.00, 33757,  1337,
6:33.20, 33757,  2021,
6:33.40, 33836,  1688,
6:33.60, 33908,  2607,
6:33.80, 33966,  2594,
6:34.00, 34014,  2102,
6:34.20, 34014,   865,
6:34.40, 34061,  1517,
6:34.60, 34106,  1590,
6:34.80, 34149,  1909,
6:35.00, 34183,  1876,
6:35.20, 34185,  1902,
6:35.40, 34185,  2165,
6:35.60, 34154,  1749,
6:35.80, 34101,  2794,
6:36.00, 34049,  2957,
6:36.20, 34029,  2207,
6:36.40, 34029,  1330,
6:36.60, 34040,  2320,
6:36.80, 34073,  1589,
6:37.00, 34114,  1272,
6:37.20, 34129,  2167,
6:37.40, 34129,  2152,
6:37.60, 34076,  2488,
6:37.80, 33970,  2444,
6:38.00, 33855,  2222,
6:38.20, 33759,  2696,
6:38.40, 33722,  1525,
6:38.60, 33722,    15,
6:38.80, 33731,    41,
6:39.00, 33748,   106,
6:39.20, 33773,  1762,
6:39.40, 33808,  2570,
6:39.60, 33808,  2334,
6:39.80, 33843,  2170,
6:40.00, 33853,  2187,
6:40.20, 33826,  2170,
6:40.40, 33777,  2327,
6:40.60, 33736,  2319,
6:40.80, 33736,  1995,
6:41.00, 33750,  2138,
6:41.20, 33822,  1653,
6:41.40, 33930,  1789,
6:41.60, 34045,  1878,
6:41.80, 34045,  1726,
6:42.00, 34128,  1690,
6:42.20, 34157,  2323,
6:42.40, 34133,  1938,
6:42.60, 34064,  2155,
6:42.80, 34064,  2267,
6:43.00, 33981,  2108,
6:43.20, 33916,  2410,
6:43.40, 33876,  2035,
6:43.60, 33867,  1890,
6:43.80, 33866,  1982,
6:44.00, 33866,  2065,
6:44.20, 33864,  2188,
6:44.40, 33851,  2429,
6:44.60, 33834,  2278,
6:44.80, 33810,  2251,
6:45.00, 33810,  2363,
6:45.20, 33784,  1764,
6:45.40, 33761,  2788,
6:45.60, 33726,  2178,
6:45.80, 33672,  1910,
6:46.00, 33609,  2650,
6:46.20, 33609,  2155,
6:46.40, 33541,  2257,
6:46.60, 33510,  2320,
6:46.80, 33533,  2192,
6:47.00, 33591,  2079,
6:47.20, 33591,  2373,
6:47.40, 33661,  1763,
6:47.60, 33676,  1880,
6:47.80, 33640,  2198,
6:48.00, 33540,  1969,
6:48.20, 33396,  1907,
6:48.40, 33396,  2490,
6:48.60, 33252,  1997,
6:48.80, 33098,  2176,
6:49.00, 32979,  2256,
6:49.20, 32925,  1616,
6:49.40, 32925,  1790,
6:49.60, 32931,  2146,
6:49.80, 32962,  1920,
6:50.00, 33004,  2141,
6:50.20, 33020,  2062,
6:50.40, 33020,  2286,
6:50.60, 33002,  2259,
6:50.80, 32977,  2373,
6:51.00, 32923,  2185,
6:51.20, 32852,  2295,
6:51.40, 32777,  2236,
6:51.60, 32777,  2256,
6:51.80, 32714,  2084,
6:52.00, 32688,  1828,
6:52.20, 32706,  2333,
6:52.40, 32765,  1980,
6:52.60, 32765,  2595,
6:52.80, 32847,  2452,
6:53.00, 32911,  1867,
6:53.20, 32939,  1863,
6:53.40, 32934,  2396,
6:53.60, 32912,  2075,
6:53.80, 32912,  1908,
6:54.00, 32897,  2183,
6:54.20, 32902,  1955,
6:54.40, 32921,  1849,
6:54.60, 32955,  1848,
6:54.80, 32955,  2194,
6:55.00, 32991,  2083,
6:55.20, 33029,  2155,
6:55.40, 33061,  2439,
6:55.60, 33075,  2160,
6:55.80, 33081,  2158,
6:56.00, 33081,  2607,
6:56.20, 33083,  2044,
6:56.40, 33070,  2926,
6:56.60, 33041,  2298,
6:56.80, 33027,  2032,
6:57.00, 33027,  2389,
6:57.20, 33029,  2573,
6:57.40, 33060,  2375,
6:57.60, 33118,  2356,
6:57.80, 33173,  2671,
6:58.00, 33173,  2095,
6:58.20, 33221,  2036,
6:58.40, 33266,  2423,
6:58.60, 33312,  2182,
6:58.80, 33358,  2200,
6:59.00, 33402,  2029,
6:59.20, 33402,  2113,
6:59.40, 33446,  2134,
6:59.60, 33491,  2338,
6:59.80, 33539,  2311,
7:00.00, 33580,  2184,
7:00.20, 33580,  2091,
7:00.40, 33621,  1689,
7:00.60, 33656,  1790,
7:00.80, 33670,  1961,
7:01.00, 33673,  1826,
7:01.20, 33658,  2379,
7:01.40, 33658,  2530,
7:01.60, 33631,  2391,
7:01.80, 33614,  2735,
7:02.00, 33607,  2416,
7:02.20, 33616,  2336,
7:02.40, 33616,  2554,
7:02.60, 33648,  1909,
7:02.80, 33703,  1909,
7:03.00, 33776,  2140,
7:03.20, 33861,  1962,
7:03.40, 33861,  2000,
7:03.60, 33948,  1839,
7:03.80, 34031,  1760,
7:04.00, 34105,  2253,
7:04.20, 34168,  2113,
7:04.40, 34218,  1107,
7:04.60, 34218,  2374,
7:04.80, 34254,  2033,
7:05.00, 34278,  1811,
7:05.20, 34295,  2384,
7:05.40, 34307,  2112,
7:05.60, 34307,  1421,
7:05.80, 34316,  2327,
7:06.00, 34323,  1701,
7:06.20, 34327,  2179,
7:06.40, 34330,  2482,
7:06.60, 34326,  2184,
7:06.80, 34326,  2994,
7:07.00, 34316,  2603,
7:07.20, 34304,  2143,
7:07.40, 34288,  1611,
7:07.60, 34270,  2427,
7:07.80, 34270,  1925,
7:08.00, 34254,  1502,
7:08.20, 34236,  2386,
7:08.40, 34217,  1776,
7:08.60, 34200,  2412,
7:08.80, 34183,  2113,
7:09.00, 34183,  1721,
7:09.20, 34165,  1647,
7:09.40, 34145,  2064,
7:09.60, 34123,  1839,
7:09.80, 34100,  1737,
7:10.00, 34100,  2081,
7:10.20, 34078,  1891,
7:10.40, 34057,  1875,
7:10.60, 34037,  2068,
7:10.80, 34017,  1881,
7:11.00, 34017,  1889,
7:11.20, 33996,  2078,
7:11.40, 33976,  1881,
7:11.60, 33957,  2016,
7:11.80, 33939,  2039,
7:12.00, 33924,  2001,
7:12.20, 33924,  2040,
7:12.40, 33908,  1667,
7:12.60, 33893,  2364,
7:12.80, 33876,  1845,
7:13.00, 33860,  1153,
7:13.20, 33860,  2320,
7:13.40, 33843,  1795,
7:13.60, 33826,  2652,
7:13.80, 33810,  2139,
7:14.00, 33790,  1749,
7:14.20, 33769,  1998,
7:14.40, 33769,  2231,
7:14.60, 33745,  1532,
7:14.80, 33720,  1763,
7:15.00, 33696,  2376,
7:15.20, 33708,  1955,
7:15.40, 33708,  2098,
7:15.60, 33717,  2086,
7:15.80, 33708,  1934,
7:16.00, 33695,  2036,
7:16.20, 33634,  1850,
7:16.40, 33634,    76,
7:16.60, 33580,   543,
7:16.80, 33549,  1637,
7:17.00, 33529,  1729,
7:17.20, 33528,  2031,
7:17.40, 33534,  2268,
7:17.60, 33534,  2106,
7:17.80, 33544,  2116,
7:18.00, 33557,  2066,
7:18.20, 33572,  1983,
7:18.40, 33589,  2030,
7:18.60, 33589,  1938,
7:18.80, 33611,  2212,
7:19.00, 33633,  2076,
7:19.20, 33653,  2439,
7:19.40, 33669,  2625,
7:19.60, 33677,  2180,
7:19.80, 33677,  2278,
7:20.00, 33684,  2333,
7:20.20, 33691,  2056,
7:20.40, 33697,  2274,
7:20.60, 33699,  2399,
7:20.80, 33699,  1881,
7:21.00, 33699,  2154,
7:21.20, 33694,  2259,
7:21.40, 33690,  1958,
7:21.60, 33687,  2157,
7:21.80, 33683,  2066,
7:22.00, 33683,  1978,
7:22.20, 33678,  2265,
7:22.40, 33671,  2129,
7:22.60, 33667,  2352,
7:22.80, 33663,  2190,
7:23.00, 33663,  1507,
7:23.20, 33662,  2578,
7:23.40, 33659,  1989,
7:23.60, 33640,  2762,
7:23.80, 33602,  2566,
7:24.00, 33602,  2071,
7:24.20, 33555,  2000,
7:24.40, 33511,  2399,
7:24.60, 33481,  1928,
7:24.80, 33471,  2106,
7:25.00, 33472,  2092,
7:25.20, 33472,  2081,
7:25.40, 33476,  2016,
7:25.60, 33483,  1252,
7:25.80, 33505,  2501,
7:26.00, 33515,  2070,
7:26.20, 33515,  2076,
7:26.40, 33517,  2394,
7:26.60, 33512,  1935,
7:26.80, 33486,  1933,
7:27.00, 33469,  1962,
7:27.20, 33459,  1754,
7:27.40, 33459,  2092,
7:27.60, 33454,  1986,
7:27.80, 33454,  2089,
7:28.00, 33452,  2104,
7:28.20, 33441,  2091,
7:28.40, 33441,  2247,
7:28.60, 33430,  2188,
7:28.80, 33428,  2181,
7:29.00, 33431,  2195,
7:29.20, 33357,  2178,
7:29.40, 33035,  2363,
7:29.60, 33035,  2191,
7:29.80, 32565,  2213,
7:30.00, 32032,  2326,
7:30.20, 31547,  2161,
7:30.40, 31295,  2116,
7:30.60, 31295,  2201,
7:30.80, 31174,  2013,
7:31.00, 31119,  2071,
7:31.20, 31114,  2037,
7:31.40, 31131,  2052,
7:31.60, 31131,  1928,
7:31.80, 31161,  1072,
7:32.00, 31199,  2329,
7:32.20, 31227,  1943,
7:32.40, 31254,  1954,
7:32.60, 31293,  2331,
7:32.80, 31293,  1979,
7:33.00, 31342,  1955,
7:33.20, 31393,  2180,
7:33.40, 31404,  1964,
7:33.60, 31405,  1552,
7:33.80, 31405,  2683,
7:34.00, 31380,  3228,
7:34.20, 31324,  2133,
7:34.40, 31315,  2074,
7:34.60, 31314,  2107,
7:34.80, 31328,  2081,
7:35.00, 31328,  1847,
7:35.20, 31366,  3968,
7:35.40, 31384,  3062,
7:35.60, 31403,  1894,
7:35.80, 31387,  2578,
7:36.00, 31387,  2152,
7:36.20, 31389,  1934,
7:36.40, 31422,  2294,
7:36.60, 31454,  2080,
7:36.80, 31528,  2086,
7:37.00, 31528,  1917,
7:37.20, 31604,  1873,
7:37.40, 31671,  2030,
7:37.60, 31737,  1857,
7:37.80, 31793,  1875,
7:38.00, 31840,  2044,
7:38.20, 31840,  1920,
7:38.40, 31881,  2115,
7:38.60, 31916,  2073,
7:38.80, 31949,  2254,
7:39.00, 31978,  2050,
7:39.20, 31978,  2682,
7:39.40, 32005,  2339,
7:39.60, 32029,  1947,
7:39.80, 32049,  1908,
7:40.00, 32065,  2079,
7:40.20, 32079,  1882,
7:40.40, 32079,  1992,
7:40.60, 32103,  1214,
7:40.80, 32126,  2461,
7:41.00, 32079,  2193,
7:41.20, 31947,  1329,
7:41.40, 31947,  2929,
7:41.60, 31794,  2083,
7:41.80, 31659,  2939,
7:42.00, 31578,  2808,
7:42.20, 31507,  2321,
7:42.40, 31398,  2705,
7:42.60, 31398,  2403,
7:42.80, 31263,  2283,
7:43.00, 31204,  2842,
7:43.20, 31216,  2804,
7:43.40, 31246,  2540,
7:43.60, 31246,  3232,
7:43.80, 31279,  2876,
7:44.00, 31316,  3004,
7:44.20, 31425,  3344,
7:44.40, 31565,  2250,
7:44.60, 31565,  1831,
7:44.80, 31721,  1332,
7:45.00, 31811,  2196,
7:45.20, 31836,  1747,
7:45.40, 31862,   952,
7:45.60, 31878,  2370,
7:45.80, 31878,  1855,
7:46.00, 31895,  2293,
7:46.20, 31909,  2314,
7:46.40, 31921,  1957,
7:46.60, 31930,  1915,
7:46.80, 31930,  2131,
7:47.00, 31939,  1918,
7:47.20, 31945,  1910,
7:47.40, 31950,  2108,
7:47.60, 31955,  1917,
7:47.80, 31961,  2048,
7:48.00, 31961,  1821,
7:48.20, 31967,  2185,
7:48.40, 31975,  1873,
7:48.60, 31981,  2957,
7:48.80, 31986,  2350,
7:49.00, 31986,  1912,
7:49.20, 31990,  2069,
7:49.40, 31992,  2124,
7:49.60, 31993,  1843,
7:49.80, 31992,  1845,
7:50.00, 31992,  1671,
7:50.20, 31989,  1645,
7:50.40, 31986,  1955,
7:50.60, 31986,  1426,
7:50.80, 31986,  2237,
7:51.00, 31986,  1930,
7:51.20, 31986,  1906,
7:51.40, 31987,  2607,
7:51.60, 31989,  1860,
7:51.80, 31991,   605,
7:52.00, 31996,  1575,
7:52.20, 31996,  2187,
7:52.40, 32001,  2536,
7:52.60, 32005,  2821,
7:52.80, 31999,  2297,
7:53.00, 31984,  2388,
7:53.20, 31966,  1536,
7:53.40, 31966,  2648,
7:53.60, 31944,  2184,
7:53.80, 31927,  2756,
7:54.00, 31918,  2629,
7:54.20, 31913,  2171,
7:54.40, 31913,  2150,
7:54.60, 31914,  2352,
7:54.80, 31924,  1240,
7:55.00, 31941,  1335,
7:55.20, 31956,  2004,
7:55.40, 31958,  1986,
7:55.60, 31958,  2334,
7:55.80, 31954,  2101,
7:56.00, 31973,  1875,
7:56.20, 32000,  2122,
7:56.40, 32042,  2300,
7:56.60, 32042,  1620,
7:56.80, 32123,  1635,
7:57.00, 32215,  1984,
7:57.20, 32327,  1947,
7:57.40, 32446,  2828,
7:57.60, 32446,  2944,
7:57.80, 32519,  2392,
7:58.00, 32538,  2357,
7:58.20, 32543,  2142,
7:58.40, 32555,  2225,
7:58.60, 32598,  2323,
7:58.80, 32598,  1451,
7:59.00, 32678,  2299,
7:59.20, 32772,  1927,
7:59.40, 32871,  2205,
7:59.60, 32969,  2279,
7:59.80, 32969,  1872,
8:00.00, 33066,  1815,
8:00.20, 33156,  2119,
8:00.40, 33239,  1821,
8:00.60, 33309,  1965,
8:00.80, 33364,  1942,
8:01.00, 33364,  2012,
8:01.20, 33406,  2084,
8:01.40, 33435,  2061,
8:01.60, 33457,  2236,
8:01.80, 33473,  1918,
8:02.00, 33473,   992,
8:02.20, 33485,  2350,
8:02.40, 33494,  1927,
8:02.60, 33498,  2173,
8:02.80, 33490,  2536,
8:03.00, 33474,  2010,
8:03.20, 33474,  2683,
8:03.40, 33454,  2453,
8:03.60, 33431,  1960,
8:03.80, 33411,  2403,
8:04.00, 33391,  2227,
8:04.20, 33391,  1736,
8:04.40, 33376,  1937,
8:04.60, 33364,  2428,
8:04.80, 33355,  2017,
8:05.00, 33339,  2302,
8:05.20, 33339,  2383,
8:05.40, 33316,  1959,
8:05.60, 33291,  2757,
8:05.80, 33255,  2443,
8:06.00, 33217,  1985,
8:06.20, 33181,  2088,
8:06.40, 33181,  2395,
8:06.60, 33138,  1918,
8:06.80, 33103,  2138,
8:07.00, 33073,  2364,
8:07.20, 33035,  2070,
8:07.40, 33035,  2617,
8:07.60, 32996,  2358,
8:07.80, 32955,  1842,
8:08.00, 32917,  2197,
8:08.20, 32892,  2368,
8:08.40, 32877,  1947,
8:08.60, 32877,  1931,
8:08.80, 32865,  2243,
8:09.00, 32856,  1994,
8:09.20, 32847,  2023,
8:09.40, 32837,  2211,
8:09.60, 32837,  2148,
8:09.80, 32827,  2026,
8:10.00, 32818,  2138,
8:10.20, 32808,  1949,
8:10.40, 32800,  1998,
8:10.60, 32800,  2008,
8:10.80, 32791,  2033,
8:11.00, 32780,  1886,
8:11.20, 32768,  2151,
8:11.40, 32758,  2040,
8:11.60, 32747,  2055,
8:11.80, 32747,  2158,
8:12.00, 32738,  2123,
8:12.20, 32731,  1885,
8:12.40, 32723,  2072,
8:12.60, 32715,  2050,
8:12.80, 32715,  2624,
8:13.00, 32708,  2060,
8:13.20, 32696,  2075,
8:13.40, 32684,  2383,
8:13.60, 32671,  2493,
8:13.80, 32660,  2361,
8:14.00, 32660,  3009,
8:14.20, 32655,  2480,
8:14.40, 32656,  1975,
8:14.60, 32663,  2093,
8:14.80, 32672,  1912,
8:15.00, 32672,  1933,
8:15.20, 32690,  2265,
8:15.40, 32712,  2354,
8:15.60, 32725,  2183,
8:15.80, 32739,  1948,
8:16.00, 32734,  2147,
8:16.20, 32734,  1827,
8:16.40, 32719,  1956,
8:16.60, 32716,  1948,
8:16.80, 32716,  1812,
8:17.00, 32726,  1939,
8:17.20, 32726,  2167,
8:17.40, 32730,  1933,
8:17.60, 32732,  2018,
8:17.80, 32729,  2146,
8:18.00, 32716,  1745,
8:18.20, 32716,  2008,
8:18.40, 32693,  1768,
8:18.60, 32651,  1996,
8:18.80, 32595,  2517,
8:19.00, 32543,  3171,
8:19.20, 32511,  1859,
8:19.40, 32511,  2666,
8:19.60, 32527,  2683,
8:19.80, 32586,  2205,
8:20.00, 32648,  1216,
8:20.20, 32681,  1490,
8:20.40, 32681,  1761,
8:20.60, 32656,  2014,
8:20.80, 32587,  1750,
8:21.00, 32528,  2112,
8:21.20, 32499,  3117,
8:21.40, 32467,  3277,
8:21.60, 32467,  2516,
8:21.80, 32401,  2726,
8:22.00, 32326,  2463,
8:22.20, 32280,   160,
8:22.40, 32299,  1199,
8:22.60, 32299,  1559,
8:22.80, 32389,  1595,
8:23.00, 32506,  2169,
8:23.20, 32614,  2527,
8:23.40, 32707,   555,
8:23.60, 32707,    25,
8:23.80, 32802,    39,
8:24.00, 32894,  1429,
8:24.20, 32962,  2779,
8:24.40, 33020,  3921,
8:24.60, 33077,  3228,
8:24.80, 33077,  1919,
8:25.00, 33104,  1372,
8:25.20, 33153,    44,
8:25.40, 33189,   701,
8:25.60, 33193,  1230,
8:25.80, 33193,  1795,
8:26.00, 33206,  1994,
8:26.20, 33212,  1857,
8:26.40, 33239,  1878,
8:26.60, 33297,  1846,
8:26.80, 33379,  1227,
8:27.00, 33379,  2671,
8:27.20, 33476,  3931,
8:27.40, 33553,  4007,
8:27.60, 33628,  3715,
8:27.80, 33701,   481,
8:28.00, 33701,  1862,
8:28.20, 33787,  2346,
8:28.40, 33874,  2063,
8:28.60, 33918,  2384,
8:28.80, 33937,  2597,
8:29.00, 33928,   294,
8:29.20, 33928,   661,
8:29.40, 33947,  1063,
8:29.60, 33999,  3251,
8:29.80, 33972,  3949,
8:30.00, 31434,  3996,
8:30.20, 31434,  4014,
8:30.40, 25816,  4020,
8:30.60, 18724,  4022,
8:30.80, 11012,  4014,
8:31.00,  5456,  3998,
8:31.20,  5456,  2139,
8:31.40,  2785,   299,
8:31.60,  1557,  1888,
8:31.80,  1273,  2417,
8:32.00,  1101,  1768,
8:32.20,  1042,  2534,
8:32.40,  1042,  2745,
8:32.60,   943,  2499,
8:32.80,   568,  2039,
8:33.00,   392,  1642,
8:33.20,   322,  1827,
8:33.40,   322,  1169,
8:33.60,   546,  1381,
8:33.80,   789,  2024,
8:34.00,   899,  1826,
8:34.20,   919,  1651,
8:34.40,   661,  1678,
8:34.60,   661,  1714,
8:34.80,   386,  1657,
8:35.00,   271,  1551,
8:35.20,   196,  1496,
8:35.40,   164,  1166,
8:35.60,   164,  2622,
8:35.80,   150,  2211,
8:36.00,   142,  1856,
8:36.20,   129,  2118,
8:36.40,   127,  1901,
8:36.60,   127,  2246,
8:36.80,   153,  1901,
8:37.00,   181,  2361,
8:37.20,   214,  2394,
8:37.40,   225,  2193,
8:37.60,   216,  2173,
8:37.80,   216,  2321,
8:38.00,   201,  2149,
8:38.20,   184,  2204,
8:38.40,   175,  2255,
8:38.60,   175,  1884,
8:38.80,   175,  2110,
8:39.00,   194,  2040,
8:39.20,   202,  1919,
8:39.40,   208,  2214,
8:39.60,   239,  1973,
8:39.80,   195,  2057,
8:40.00,   195,  2282,
8:40.20,   150,  1706,
8:40.40,   126,  1987,
8:40.60,    75,  2219,
8:40.80,    44,  1952,
8:41.00,    44,  2028,
8:41.20,    34,  2305,
8:41.40,    19,  1906,
8:41.60,     3,  2060,
8:41.80,    25,  2134,
8:42.00,    69,  2138,
8:42.20,    69,  2274,
8:42.40,   104,  2292,
8:42.60,    92,  2075,
8:42.80,    92,  2163,
8:43.00,    57,  2250,
8:43.20,    57,  1912,
8:43.40,    27,  2170,
8:43.60,    34,  2116,
8:43.80,     0,  2287,
8:44.00,    30,  2109,
8:44.20,    30,  1833,
8:44.40,    25,  2490,
8:44.60,    36,  2069,
8:44.80,   124,  2068,
8:45.00,   136,  2338,
8:45.20,   192,  2014,
8:45.40,   192,  2050,
8:45.60,   179,  2109,
8:45.80,    83,  2090,
8:46.00,     0,  2235,
8:46.20,     0,  2007,
8:46.40,     0,  2493,
8:46.60,     0,  1958,
8:46.80,     0,  2029,
8:47.00,     0,  2261,
8:47.20,     0,  2052,
8:47.40,     0,  2194,
8:47.60,     0,  2063,
8:47.80,     0,  2278,
8:48.00,     0,  2076,
8:48.20,     0,  2289,
8:48.40,     0,  2344,
8:48.60,     0,  1969,
8:48.80,     0,  1937,
8:49.00,     0,  1858,
8:49.20,     0,  2121,
8:49.40,     0,  1975,
8:49.60,     0,  2064,
8:49.80,     0,  2153,
8:50.00,     0,  2175,
8:50.20,     0,  2040,
8:50.40,     0,  1203,
8:50.60,     0,  2089,
8:50.80,     0,  1564,
8:51.00,     0,  1679,
8:51.20,    22,  2098,
8:51.40,    54,  1873,
8:51.60,    83,  2206,
8:51.80,    83,  2227,
8:52.00,   102,  2396,
8:52.20,   336,  2086,
8:52.40,  1184,  2303,
8:52.60,  2146,  2606,
8:52.80,  3652,  2139,
8:53.00,  3652,  2206,
8:53.20,  7242,  2180,
8:53.40, 12441,  1906,
8:53.60, 18665,  1962,
8:53.80, 24844,  2086,
8:54.00, 24844,  2475,
8:54.20, 28892,  2996,
8:54.40, 30776,   288,
8:54.60, 31574,     5,
8:54.80, 31883,     9,
8:55.00, 32013,  4029,
8:55.20, 32013,  4034,
8:55.40, 32050,  4031,
8:55.60, 32002,  4030,
8:55.80, 31941,  4029,
8:56.00, 31876,  4027,
8:56.20, 31876,  4027,
8:56.40, 31832,  4029,
8:56.60, 31832,  4029,
8:56.80, 31818,  4025,
8:57.00, 31785,  4024,
8:57.20, 31785,  4017,
8:57.40, 31706,  4013,
8:57.60, 31618,  3975,
8:57.80, 31589,  2893,
8:58.00, 31674,  1985,
8:58.20, 31805,  1284,
8:58.40, 31805,  1700,
8:58.60, 31963,  3645,
8:58.80, 32095,  3780,
8:59.00, 32159,  3405,
8:59.20, 32233,    35,
8:59.40, 32233,    14,
8:59.60, 32296,     7,
8:59.80, 32476,     5,
9:00.00, 33245,     8,
9:00.20, 33686,     9,
9:00.40, 33883,     9,
9:00.60, 33883,    10,
9:00.80, 33829,    14,
9:01.00, 33100,    18,
9:01.20, 32669,    39,
9:01.40, 32475,  1620,
9:01.60, 32475,  1704,
9:01.80, 32409,  2002,
9:02.00, 32436,  2696,
9:02.20, 32512,  2424,
9:02.40, 32679,  1733,
9:02.60, 32843,  2627,
9:02.80, 32843,  2157,
9:03.00, 33000,  2787,
9:03.20, 33147,  3036,
9:03.40, 33216,  2286,
9:03.60, 33293,  2210,
9:03.80, 33293,  2025,
9:04.00, 33370,  1721,
9:04.20, 33432,  2640,
9:04.40, 33487,  1958,
9:04.60, 33529,  2148,
9:04.80, 33529,  2008,
9:05.00, 33563,  2000,
9:05.20, 33581,  1967,
9:05.40, 33590,  1893,
9:05.60, 33596,  2253,
9:05.80, 33588,  1382,
9:06.00, 33588,  2682,
9:06.20, 33576,  2703,
9:06.40, 33538,  2331,
9:06.60, 33491,  2459,
9:06.80, 33450,  2258,
9:07.00, 33450,  2513,
9:07.20, 33424,  2736,
9:07.40, 33431,  2512,
9:07.60, 33440,  2736,
9:07.80, 33431,  2598,
9:08.00, 33408,  2347,
9:08.20, 33408,  1982,
9:08.40, 33353,  2391,
9:08.60, 33315,  2498,
9:08.80, 33307,  1689,
9:09.00, 33287,  1855,
9:09.20, 33287,  3316,
9:09.40, 33294,  2129,
9:09.60, 33263,   765,
9:09.80, 33188,  1373,
9:10.00, 33116,  2435,
9:10.20, 33116,  2411,
9:10.40, 33036,  2085,
9:10.60, 32983,  2408,
9:10.80, 32984,  2029,
9:11.00, 33017,  2135,
9:11.20, 33066,  1645,
9:11.40, 33066,  2038,
9:11.60, 33118,  1957,
9:11.80, 33158,  2600,
9:12.00, 33185,  2365,
9:12.20, 33203,   217,
9:12.40, 33203,  1747,
9:12.60, 33216,  2386,
9:12.80, 33224,  2212,
9:13.00, 33229,  2250,
9:13.20, 33233,  3221,
9:13.40, 33248,  3094,
9:13.60, 33248,  1387,
9:13.80, 33252,  1852,
9:14.00, 33242,  2643,
9:14.20, 33230,  2000,
9:14.40, 33205,  2512,
9:14.60, 33205,  1612,
9:14.80, 33192,  1478,
9:15.00, 33201,  1927,
9:15.20, 33225,  2190,
9:15.40, 33258,  2807,
9:15.60, 33325,  2207,
9:15.80, 33325,  2067,
9:16.00, 33366,  2647,
9:16.20, 33392,  2151,
9:16.40, 33410,  1968,
9:16.60, 33398,  2351,
9:16.80, 33398,  2066,
9:17.00, 33407,  2026,
9:17.20, 33425,  2649,
9:17.40, 33448,  2402,
9:17.60, 33472,  2272,
9:17.80, 33472,  1801,
9:18.00, 33496,  2167,
9:18.20, 33517,   988,
9:18.40, 33533,  1377,
9:18.60, 33548,  1987,
9:18.80, 33558,  2420,
9:19.00, 33558,  1795,
9:19.20, 33565,  2115,
9:19.40, 33569,  1764,
9:19.60, 33581,  2068,
9:19.80, 33584,  2072,
9:20.00, 33584,  2244,
9:20.20, 33577,  2022,
