Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
6:15.40, 30633,  3072,
6:15.60, 30566,  3094,
6:15.80, 30566,  3003,
6:16.00, 30490,  3758,
6:16.20, 30425,  3989,
6:16.40, 30409,  3909,
6:16.60, 30449,  3976,
6:16.80, 30449,    20,
6:17.00, 30516,    22,
6:17.20, 30602,    25,
6:17.40, 30695,  1039,
6:17.60, 30769,    53,
6:17.80, 30769,   196,
6:18.00, 30826,   793,
6:18.20, 30856,   569,
6:18.40, 30866,  1362,
6:18.60, 30876,  1448,
6:18.80, 30884,  1640,
6:19.00, 30884,  1378,
6:19.20, 30889,  1294,
6:19.40, 30888,  1517,
6:19.60, 30881,  1575,
6:19.80, 30876,  1332,
6:20.00, 30876,  1731,
6:20.20, 30873,  1085,
6:20.40, 30871,  1498,
6:20.60, 30871,  1155,
6:20.80, 30871,  2750,
6:21.00, 30873,  2094,
6:21.20, 30873,  1620,
6:21.40, 30874,  1685,
6:21.60, 30874,  1693,
6:21.80, 30874,  1806,
6:22.00, 30875,  2162,
6:22.20, 30875,  1697,
6:22.40, 30874,  1665,
6:22.60, 30877,  1628,
6:22.80, 30877,  1950,
6:23.00, 30876,  1510,
6:23.20, 30876,  2039,
6:23.40, 30874,  1744,
6:23.60, 30870,  1603,
6:23.80, 30865,  1526,
6:24.00, 30855,  2045,
6:24.20, 30845,  1567,
6:24.40, 30845,  1773,
6:24.60, 30829,  1703,
6:24.80, 30811,  1834,
6:25.00, 30798,  1681,
6:25.20, 30787,  1660,
6:25.40, 30787,  1874,
6:25.60, 30781,  1788,
6:25.80, 30780,  1938,
6:26.00, 30782,  1836,
6:26.20, 30784,  2177,
6:26.40, 30780,  2096,
6:26.60, 30780,  1953,
6:26.80, 30771,  1850,
6:27.00, 30754,  2134,
6:27.20, 30737,  1917,
6:27.40, 30723,  1945,
6:27.60, 30723,  1871,
6:27.80, 30714,  2270,
6:28.00, 30708,  1911,
6:28.20, 30702,  1991,
6:28.40, 30698,  2249,
6:28.60, 30693,  2272,
6:28.80, 30693,  1850,
6:29.00, 30688,  2071,
6:29.20, 30683,  1748,
6:29.40, 30677,  2298,
6:29.60, 30672,  1926,
6:29.80, 30672,  1629,
6:30.00, 30666,  2693,
6:30.20, 30662,  2002,
6:30.40, 30659,  1842,
6:30.60, 30658,  2024,
6:30.80, 30658,  1850,
6:31.00, 30658,  2721,
6:31.20, 30656,  3967,
6:31.40, 30652,  3312,
6:31.60, 30649,  2616,
6:31.80, 30644,  2564,
6:32.00, 30644,  2296,
6:32.20, 30629,  2162,
6:32.40, 30613,  1353,
6:32.60, 30600,   715,
6:32.80, 30583,  3251,
6:33.00, 30583,  4029,
6:33.20, 30563,  4036,
6:33.40, 30513,  4035,
6:33.60, 30452,  4033,
6:33.80, 30411,  4036,
6:34.00, 30384,  4029,
6:34.20, 30384,  4030,
6:34.40, 30394,  4021,
6:34.60, 30401,  4021,
6:34.80, 30397,  4010,
6:35.00, 30402,  3533,
6:35.20, 30402,  2852,
6:35.40, 30373,  2057,
6:35.60, 30333,  1001,
6:35.80, 30278,  1227,
6:36.00, 30211,   584,
6:36.20, 30211,   426,
6:36.40, 30173,   626,
6:36.60, 30164,  3238,
6:36.80, 30173,  4038,
6:37.00, 30172,  4039,
6:37.20, 30135,  4036,
6:37.40, 30135,  4035,
6:37.60, 30071,  4028,
6:37.80, 30012,  4025,
6:38.00, 30021,  4012,
6:38.20, 30101,  3962,
6:38.40, 30101,  1631,
6:38.60, 30202,    30,
6:38.80, 30299,  1508,
6:39.00, 30352,    79,
6:39.20, 30381,   536,
6:39.40, 30413,  1612,
6:39.60, 30413,   370,
6:39.80, 30437,   662,
6:40.00, 30440,  1089,
6:40.20, 30414,  3163,
6:40.40, 30365,  4031,
6:40.60, 30365,  4034,
6:40.80, 30307,  4034,
6:41.00, 30237,  4035,
6:41.20, 30149,  4032,
6:41.40, 30080,  4031,
6:41.60, 29999,  4028,
6:41.80, 29999,  4023,
6:42.00, 29958,  4008,
6:42.20, 29991,    28,
6:42.40, 30043,    20,
6:42.60, 30126,    21,
6:42.80, 30126,    19,
6:43.00, 30197,    19,
6:43.20, 30227,    16,
6:43.40, 30254,    16,
6:43.60, 30287,    23,
6:43.80, 30287,    24,
6:44.00, 30295,    21,
6:44.20, 30283,    48,
6:44.40, 30253,  1516,
6:44.60, 30211,   980,
6:44.80, 30194,  1091,
6:45.00, 30194,  1111,
6:45.20, 30200,  1255,
6:45.40, 30210,  1303,
6:45.60, 30208,  1417,
6:45.80, 30189,  1653,
6:46.00, 30189,  1879,
6:46.20, 30160,   212,
6:46.40, 30124,   710,
6:46.60, 30088,  1211,
6:46.80, 30059,   795,
6:47.00, 30043,  1374,
6:47.20, 30043,  2790,
6:47.40, 30041,  2402,
6:47.60, 30054,  2369,
6:47.80, 30070,  2225,
6:48.00, 30084,  2136,
6:48.20, 30084,  1751,
6:48.40, 30090,  1122,
6:48.60, 30090,  1187,
6:48.80, 30083,  1324,
6:49.00, 30072,  1108,
6:49.20, 30058,  1721,
6:49.40, 30058,  1516,
6:49.60, 30046,  1992,
6:49.80, 30042,  2048,
6:50.00, 30043,  3662,
6:50.20, 30046,  2636,
6:50.40, 30046,  2234,
6:50.60, 30048,  2750,
6:50.80, 30047,  3467,
6:51.00, 30045,  2319,
6:51.20, 30041,  2048,
6:51.40, 30041,  1600,
6:51.60, 30033,   149,
6:51.80, 30019,  2197,
6:52.00, 30000,  1561,
6:52.20, 29978,   234,
6:52.40, 29958,  3775,
6:52.60, 29958,  3190,
6:52.80, 29946,  2482,
6:53.00, 29941,  2467,
6:53.20, 29941,  2014,
6:53.40, 29941,  1686,
6:53.60, 29941,  1342,
6:53.80, 29933,  1475,
6:54.00, 29916,  1749,
6:54.20, 29892,  1744,
6:54.40, 29867,  2593,
6:54.60, 29846,  2597,
6:54.80, 29846,  1856,
6:55.00, 29830,  2730,
6:55.20, 29826,  3002,
6:55.40, 29833,  2225,
6:55.60, 29842,  2598,
6:55.80, 29842,  2660,
6:56.00, 29858,  2083,
6:56.20, 29869,  1811,
6:56.40, 29873,  1766,
6:56.60, 29873,  1852,
6:56.80, 29873,  1982,
6:57.00, 29860,  2194,
6:57.20, 29831,  2941,
6:57.40, 29791,  3949,
6:57.60, 29757,  4009,
6:57.80, 29726,  4014,
6:58.00, 29726,  4013,
6:58.20, 29665,  4016,
6:58.40, 29592,  4001,
6:58.60, 29506,  4003,
6:58.80, 29429,  3958,
6:59.00, 29429,  3591,
6:59.20, 29396,  3048,
6:59.40, 29406,  2355,
6:59.60, 29445,  3734,
6:59.80, 29509,  3513,
7:00.00, 29570,  3002,
7:00.20, 29570,  2066,
7:00.40, 29612,  2491,
7:00.60, 29635,  3321,
7:00.80, 29627,  2621,
7:01.00, 29615,  3964,
7:01.20, 29615,  4002,
7:01.40, 29591,  4022,
7:01.60, 29552,  4025,
7:01.80, 29509,  4019,
7:02.00, 29471,  4011,
7:02.20, 29457,  3944,
7:02.40, 29457,  1961,
7:02.60, 29490,  1225,
7:02.80, 29586,  1243,
7:03.00, 29699,   888,
7:03.20, 29806,   931,
7:03.40, 29806,  1098,
7:03.60, 29885,  1441,
7:03.80, 29908,  1734,
7:04.00, 29910,  1937,
7:04.20, 29906,  1558,
7:04.40, 29906,  2013,
7:04.60, 29898,  1637,
7:04.80, 29896,  2019,
7:05.00, 29897,  2057,
7:05.20, 29900,  2229,
7:05.40, 29899,  1494,
7:05.60, 29899,  1816,
7:05.80, 29894,  1937,
7:06.00, 29888,  2063,
7:06.20, 29881,  1908,
7:06.40, 29876,  1667,
7:06.60, 29876,  2218,
7:06.80, 29870,  2391,
7:07.00, 29864,  2453,
7:07.20, 29856,  2673,
7:07.40, 29850,  2430,
7:07.60, 29841,   943,
7:07.80, 29841,    14,
7:08.00, 29810,    17,
7:08.20, 29741,    16,
7:08.40, 29648,    16,
7:08.60, 29547,    16,
7:08.80, 29547,    19,
7:09.00, 29461,    27,
7:09.20, 29415,    30,
7:09.40, 29397,    31,
7:09.60, 29390,    77,
7:09.80, 29390,  1053,
7:10.00, 29385,  1371,
7:10.20, 29379,  1319,
7:10.40, 29369,  3103,
7:10.60, 29354,  1911,
7:10.80, 29337,  1776,
7:11.00, 29337,  1814,
7:11.20, 29310,  1728,
7:11.40, 29277,  1628,
7:11.60, 29246,  1275,
7:11.80, 29219,  1727,
7:12.00, 29219,  1734,
7:12.20, 29202,  1758,
7:12.40, 29193,  1632,
7:12.60, 29187,  1625,
7:12.80, 29180,  1614,
7:13.00, 29173,  1844,
7:13.20, 29173,  1619,
7:13.40, 29168,  1549,
7:13.60, 29165,  1497,
7:13.80, 29165,  1952,
7:14.00, 29170,  2457,
7:14.20, 29170,  2897,
7:14.40, 29191,  2462,
7:14.60, 29222,  2493,
7:14.80, 29255,  2339,
7:15.00, 29266,  4024,
7:15.20, 29254,  4031,
7:15.40, 29254,  4032,
7:15.60, 29229,  4031,
7:15.80, 29221,  4028,
7:16.00, 29246,  4023,
7:16.20, 29287,  4009,
7:16.40, 29287,  3985,
7:16.60, 29352,  3966,
7:16.80, 29412,   114,
7:17.00, 29479,   249,
7:17.20, 29538,   641,
7:17.40, 29538,   128,
7:17.60, 29555,   727,
7:17.80, 29538,   877,
7:18.00, 29462,   887,
7:18.20, 29367,  1111,
7:18.40, 29307,  1255,
7:18.60, 29307,  1719,
7:18.80, 29283,  1677,
7:19.00, 29301,  1610,
7:19.20, 29332,  1933,
7:19.40, 29345,  1763,
7:19.60, 29345,  3623,
7:19.80, 29349,  3083,
7:20.00, 29348,  3257,
7:20.20, 29359,  2884,
7:20.40, 29359,  2453,
7:20.60, 29355,  1829,
7:20.80, 29355,  3325,
7:21.00, 29364,  2903,
7:21.20, 29386,  2623,
7:21.40, 29447,  2136,
7:21.60, 29492,  3514,
7:21.80, 29492,  3980,
7:22.00, 29507,  2919,
7:22.20, 29514,  2048,
7:22.40, 29533,  1370,
7:22.60, 29580,  1397,
7:22.80, 29580,  2049,
7:23.00, 29640,  1494,
7:23.20, 29689,  3361,
7:23.40, 29706,  2944,
7:23.60, 29722,  3678,
7:23.80, 29751,  3732,
7:24.00, 29751,  3558,
7:24.20, 29785,  3010,
7:24.40, 29823,  2452,
7:24.60, 29853,  2148,
7:24.80, 29872,  2068,
7:25.00, 29872,  1537,
7:25.20, 29886,  1542,
7:25.40, 29903,  2475,
7:25.60, 29919,  2618,
7:25.80, 29941,  1271,
7:26.00, 29957,  1264,
7:26.20, 29957,  1215,
7:26.40, 29960,  1550,
7:26.60, 29960,  1541,
7:26.80, 29950,  1971,
7:27.00, 29938,  1875,
7:27.20, 29938,  1577,
7:27.40, 29896,  1731,
7:27.60, 29805,  2008,
7:27.80, 29673,  1627,
7:28.00, 29531,  1639,
7:28.20, 29420,  1562,
7:28.40, 29420,  1787,
7:28.60, 29351,  1964,
7:28.80, 29417,  1525,
7:29.00, 29654,  2051,
7:29.20, 30003,  3898,
7:29.40, 30003,  2598,
7:29.60, 30413,  1938,
7:29.80, 30756,  2144,
7:30.00, 30953,  2040,
7:30.20, 31044,  1716,
7:30.40, 31044,  1422,
7:30.60, 31079,  1578,
7:30.80, 31046,  1580,
7:31.00, 30860,  1414,
7:31.20, 30574,  1766,
7:31.40, 30243,  1652,
7:31.60, 30243,  2091,
7:31.80, 29945,  1811,
7:32.00, 29786,  1963,
7:32.20, 29724,  2052,
7:32.40, 29711,  2233,
7:32.60, 29711,  1920,
7:32.80, 29709,  1998,
7:33.00, 29752,  2339,
7:33.20, 29853,  2835,
7:33.40, 29999,  2245,
7:33.60, 30186,  1896,
7:33.80, 30186,  2036,
7:34.00, 30353,  1777,
7:34.20, 30482,  2046,
7:34.40, 30566,  2005,
7:34.60, 30607,  2016,
7:34.80, 30607,  1922,
7:35.00, 30615,  2087,
7:35.20, 30589,  2000,
7:35.40, 30546,  1516,
7:35.60, 30505,  1559,
7:35.80, 30470,  1312,
7:36.00, 30470,  1643,
7:36.20, 30442,  2592,
7:36.40, 30410,  2831,
7:36.60, 30378,  3543,
7:36.80, 30339,  2879,
7:37.00, 30339,  2708,
7:37.20, 30316,  1475,
7:37.40, 30312,  1437,
7:37.60, 30317,  1436,
7:37.80, 30333,  4014,
7:38.00, 30333,  4016,
7:38.20, 30356,  4013,
7:38.40, 30394,  4021,
7:38.60, 30472,  4030,
7:38.80, 30603,  4034,
7:39.00, 30757,  4035,
7:39.20, 30757,  4033,
7:39.40, 30904,  4035,
7:39.60, 31020,  4031,
7:39.80, 31090,  4031,
7:40.00, 31124,  4034,
7:40.20, 31124,  4027,
7:40.40, 31157,  1237,
7:40.60, 31188,    25,
7:40.80, 31213,  1344,
7:41.00, 31226,   566,
7:41.20, 31216,   247,
7:41.40, 31216,  1574,
7:41.60, 31189,  1141,
7:41.80, 31161,  1109,
7:42.00, 31142,  1490,
7:42.20, 31131,  1421,
7:42.40, 31131,  2356,
7:42.60, 31131,  2658,
7:42.80, 31137,  3541,
7:43.00, 31148,  2943,
7:43.20, 31162,  3028,
7:43.40, 31162,  2965,
7:43.60, 31174,  2977,
7:43.80, 31180,  2018,
7:44.00, 31183,  2884,
7:44.20, 31183,  2497,
7:44.40, 31183,  2518,
7:44.60, 31183,  1667,
7:44.80, 31180,  2599,
7:45.00, 31176,  2075,
7:45.20, 31173,  2046,
7:45.40, 31171,  1858,
7:45.60, 31171,  2105,
7:45.80, 31175,  2271,
7:46.00, 31180,  1725,
7:46.20, 31183,  1911,
7:46.40, 31188,  2681,
7:46.60, 31195,  2488,
7:46.80, 31195,  2156,
7:47.00, 31199,  1978,
7:47.20, 31205,  1842,
7:47.40, 31209,  1814,
7:47.60, 31210,  1749,
7:47.80, 31210,  1973,
7:48.00, 31212,  1876,
7:48.20, 31212,  1803,
7:48.40, 31212,  2016,
7:48.60, 31212,  2006,
7:48.80, 31211,  1843,
7:49.00, 31211,  1530,
7:49.20, 31208,   955,
7:49.40, 31201,  1536,
7:49.60, 31189,  1482,
7:49.80, 31175,  1282,
7:50.00, 31175,  1084,
7:50.20, 31161,  1238,
7:50.40, 31149,  1310,
7:50.60, 31141,  1196,
7:50.80, 31135,  1353,
7:51.00, 31135,  1663,
7:51.20, 31133,  1528,
7:51.40, 31133,  2051,
7:51.60, 31134,  1858,
7:51.80, 31135,  1914,
7:52.00, 31135,  1969,
7:52.20, 31135,  1804,
7:52.40, 31133,   903,
7:52.60, 31128,   362,
7:52.80, 31115,   720,
7:53.00, 31095,  2326,
7:53.20, 31095,  1324,
7:53.40, 31032,  1251,
7:53.60, 30923,  1554,
7:53.80, 30817,  1776,
7:54.00, 30769,  1902,
7:54.20, 30820,  1778,
7:54.40, 30820,  1841,
7:54.60, 30949,  2017,
7:54.80, 31101,  3447,
7:55.00, 31208,  2256,
7:55.20, 31266,  1920,
7:55.40, 31266,  2002,
7:55.60, 31295,  2078,
7:55.80, 31309,  3371,
7:56.00, 31316,  2328,
7:56.20, 31320,  1974,
7:56.40, 31320,  2026,
7:56.60, 31324,  2212,
7:56.80, 31328,  2199,
7:57.00, 31333,  2682,
7:57.20, 31338,  2313,
7:57.40, 31342,  2431,
7:57.60, 31342,  2408,
7:57.80, 31344,  2287,
7:58.00, 31346,  2328,
7:58.20, 31348,  2069,
7:58.40, 31350,  2107,
7:58.60, 31350,  2153,
7:58.80, 31351,  1983,
7:59.00, 31357,  2342,
7:59.20, 31364,  2000,
7:59.40, 31373,  1992,
7:59.60, 31399,  2070,
7:59.80, 31399,  1947,
8:00.00, 31397,  1474,
8:00.20, 31391,  1544,
8:00.40, 31371,  1675,
8:00.60, 31337,  1788,
8:00.80, 31337,  1906,
8:01.00, 31331,  1112,
8:01.20, 31325,  1496,
8:01.40, 31332,  1801,
8:01.60, 31338,  1740,
8:01.80, 31339,  1810,
8:02.00, 31339,  1418,
8:02.20, 31341,  1442,
8:02.40, 31335,  1984,
8:02.60, 31325,  2142,
8:02.80, 31313,  2312,
8:03.00, 31313,  1818,
8:03.20, 31300,  1954,
8:03.40, 31290,  1952,
8:03.60, 31285,  1817,
8:03.80, 31280,  2232,
8:04.00, 31280,  1936,
8:04.20, 31275,  1955,
8:04.40, 31270,  2016,
8:04.60, 31264,  1790,
8:04.80, 31258,  2276,
8:05.00, 31252,  1888,
8:05.20, 31252,  1933,
8:05.40, 31247,  2409,
8:05.60, 31243,  2183,
8:05.80, 31241,  2574,
8:06.00, 31240,  2590,
8:06.20, 31240,  2235,
8:06.40, 31240,  2030,
8:06.60, 31240,  2064,
8:06.80, 31237,  1849,
8:07.00, 31232,  1844,
8:07.20, 31226,  1939,
8:07.40, 31226,  1881,
8:07.60, 31218,  2039,
8:07.80, 31211,  1763,
8:08.00, 31205,  1878,
8:08.20, 31201,  2014,
8:08.40, 31201,  2060,
8:08.60, 31197,  2230,
8:08.80, 31193,  2050,
8:09.00, 31186,  2013,
8:09.20, 31179,  2021,
8:09.40, 31171,  2239,
8:09.60, 31171,  2170,
8:09.80, 31160,  1964,
8:10.00, 31142,  2201,
8:10.20, 31119,  3014,
8:10.40, 31096,  4003,
8:10.60, 31096,  3997,
8:10.80, 31085,  3983,
8:11.00, 31084,  3976,
8:11.20, 31096,  3969,
8:11.40, 31113,  3555,
8:11.60, 31113,  3878,
8:11.80, 31123,  3960,
8:12.00, 31120,  2407,
8:12.20, 31055,  1123,
8:12.40, 30974,  2260,
8:12.60, 30950,  1490,
8:12.80, 30950,   803,
8:13.00, 30964,  3965,
8:13.20, 31054,  3862,
8:13.40, 31172,  2821,
8:13.60, 31238,  2659,
8:13.80, 31238,  3322,
8:14.00, 31275,   649,
8:14.20, 31286,   831,
8:14.40, 31276,   711,
8:14.60, 31253,  1100,
8:14.80, 31224,    68,
8:15.00, 31224,  1210,
8:15.20, 31198,  1149,
8:15.40, 31180,  1695,
8:15.60, 31175,  2997,
8:15.80, 31185,  2142,
8:16.00, 31185,  3036,
8:16.20, 31200,  3943,
8:16.40, 31216,  3815,
8:16.60, 31227,  3188,
8:16.80, 31231,  2812,
8:17.00, 31231,  2240,
8:17.20, 31231,  2074,
8:17.40, 31226,  3832,
8:17.60, 31217,   810,
8:17.80, 31207,   258,
8:18.00, 31197,   199,
8:18.20, 31197,   218,
8:18.40, 31190,   623,
8:18.60, 31187,  1500,
8:18.80, 31193,  2724,
8:19.00, 31208,  2227,
8:19.20, 31208,   457,
8:19.40, 31228,    46,
8:19.60, 31258,  2392,
8:19.80, 31277,  3872,
8:20.00, 31273,  3889,
8:20.20, 31196,  2942,
8:20.40, 31196,  2789,
8:20.60, 31036,  1930,
8:20.80, 30907,  1515,
8:21.00, 30850,  1201,
8:21.20, 30890,   708,
8:21.40, 30890,    47,
8:21.60, 31019,  4007,
8:21.80, 31129,  4029,
8:22.00, 31173,  4030,
8:22.20, 31172,  4029,
8:22.40, 31158,  4034,
8:22.60, 31158,  4027,
8:22.80, 31150,  4024,
8:23.00, 31173,  4022,
8:23.20, 31230,  4017,
8:23.40, 31302,  4012,
8:23.60, 31302,  4004,
8:23.80, 31369,  3726,
8:24.00, 31430,  3989,
8:24.20, 31448,   310,
8:24.40, 31383,    42,
8:24.60, 31383,    36,
8:24.80, 31376,    33,
8:25.00, 31399,    19,
8:25.20, 31462,    30,
8:25.40, 31599,  3365,
8:25.60, 31660,    11,
8:25.80, 31660,     9,
8:26.00, 31678,    12,
8:26.20, 31691,    14,
8:26.40, 31729,    19,
8:26.60, 31803,    26,
8:26.80, 31803,    37,
8:27.00, 31893,   967,
8:27.20, 31983,  1269,
8:27.40, 32044,  1561,
8:27.60, 32078,  2049,
8:27.80, 32092,  2652,
8:28.00, 32092,  2872,
8:28.20, 32091,  1776,
8:28.40, 32077,  1600,
8:28.60, 32050,   903,
8:28.80, 32026,    32,
8:29.00, 32026,    56,
8:29.20, 32016,  1403,
8:29.40, 32031,  3526,
8:29.60, 32059,  3996,
8:29.80, 32073,  2986,
8:30.00, 32073,  2569,
8:30.20, 32052,  1147,
8:30.40, 31984,    43,
8:30.60, 31920,  2981,
8:30.80, 31874,  2826,
8:31.00, 31866,  2451,
8:31.20, 31866,  3968,
8:31.40, 31911,   869,
8:31.60, 31909,    26,
8:31.80, 31874,    50,
8:32.00, 31815,  1028,
8:32.20, 31815,  2754,
8:32.40, 31721,  3856,
8:32.60, 31675,  3259,
8:32.80, 31667,  2494,
8:33.00, 31679,  1960,
8:33.20, 31710,  1972,
8:33.40, 31710,  2615,
8:33.60, 31732,  1940,
8:33.80, 31754,  1877,
8:34.00, 31777,  1144,
8:34.20, 31808,  1573,
8:34.40, 31808,  1126,
8:34.60, 31852,   516,
8:34.80, 31900,   794,
8:35.00, 31966,  1878,
8:35.20, 32047,  1484,
8:35.40, 32137,  1447,
8:35.60, 32137,  1820,
8:35.80, 32213,  1842,
8:36.00, 32191,  1860,
8:36.20, 32054,  2223,
8:36.40, 31847,  2425,
8:36.60, 31847,  1763,
8:36.80, 31564,  2105,
8:37.00, 31335,  1968,
8:37.20, 31189,  2141,
8:37.40, 31079,  1828,
8:37.60, 31079,  1762,
8:37.80, 31022,  1863,
8:38.00, 30958,  1484,
8:38.20, 30863,  1590,
8:38.40, 30747,  1468,
8:38.60, 30580,  2354,
8:38.80, 30580,  1737,
8:39.00, 30386,  2052,
8:39.20, 30207,  1941,
8:39.40, 30054,  1834,
8:39.60, 29957,  1820,
8:39.80, 29957,  1848,
8:40.00, 29905,  2030,
8:40.20, 29868,  1851,
8:40.40, 29836,  2042,
8:40.60, 29821,  2527,
8:40.80, 29813,  2091,
8:41.00, 29813,  2005,
8:41.20, 29807,  2018,
8:41.40, 29844,  1736,
8:41.60, 29931,  1890,
8:41.80, 30077,  1650,
8:42.00, 30077,  1748,
8:42.20, 30272,  1754,
8:42.40, 30460,  1951,
8:42.60, 30609,  1861,
8:42.80, 30706,  1835,
8:43.00, 30757,  2038,
8:43.20, 30757,  1922,
8:43.40, 30778,  1772,
8:43.60, 30782,  1941,
8:43.80, 30773,  3054,
8:44.00, 30756,  2365,
8:44.20, 30756,  2132,
8:44.40, 30722,  3010,
8:44.60, 30659,  3740,
8:44.80, 30560,  2212,
8:45.00, 30449,  2000,
8:45.20, 30449,  2606,
8:45.40, 30357,  2336,
8:45.60, 30316,  2741,
8:45.80, 30364,  2584,
8:46.00, 30491,  2393,
8:46.20, 30667,  2848,
8:46.40, 30667,  2309,
8:46.60, 30858,  3192,
8:46.80, 31015,  3781,
8:47.00, 31118,  2502,
8:47.20, 31171,  2602,
8:47.40, 31171,  1617,
8:47.60, 31169,  1782,
8:47.80, 31128,  1615,
8:48.00, 31061,  2135,
8:48.20, 30969,  1753,
8:48.40, 30895,  1838,
8:48.60, 30895,  1996,
8:48.80, 30854,  1948,
8:49.00, 30842,  1964,
8:49.20, 30860,  1889,
8:49.40, 30892,  2186,
8:49.60, 30892,  2060,
8:49.80, 30920,  2033,
8:50.00, 30917,  2147,
8:50.20, 30904,  2238,
8:50.40, 30874,  1974,
8:50.60, 30874,  1969,
8:50.80, 30835,  1962,
8:51.00, 30818,  2221,
8:51.20, 30831,  1925,
8:51.40, 30952,  2055,
8:51.60, 31137,  3530,
8:51.80, 31137,  3641,
8:52.00, 31363,  2852,
8:52.20, 31576,  2573,
8:52.40, 31686,  3220,
8:52.60, 31726,  2651,
8:52.80, 31726,  1924,
8:53.00, 31718,  2206,
8:53.20, 31689,  2189,
8:53.40, 31656,  2500,
8:53.60, 31621,  2120,
8:53.80, 31585,  2386,
8:54.00, 31585,  2240,
8:54.20, 31557,  2056,
8:54.40, 31539,  2128,
8:54.60, 31530,  2365,
8:54.80, 31528,  2452,
8:55.00, 31528,  2356,
8:55.20, 31561,  1236,
8:55.40, 31639,  3014,
8:55.60, 31765,  2727,
8:55.80, 31963,  1283,
8:56.00, 32169,  1487,
8:56.20, 32169,  1623,
8:56.40, 32349,  4026,
8:56.60, 32476,  4025,
8:56.80, 32517,  4030,
8:57.00, 32505,  4032,
8:57.20, 32505,  4022,
8:57.40, 32446,  4022,
8:57.60, 32383,  4019,
8:57.80, 32328,  4016,
8:58.00, 32282,  4009,
8:58.20, 32282,  4003,
8:58.40, 32257,  3931,
8:58.60, 32238,  2826,
8:58.80, 32230,  2314,
8:59.00, 32229,  2270,
8:59.20, 32232,  1654,
8:59.40, 32232,  1688,
8:59.60, 32243,  1905,
8:59.80, 32247,  1623,
9:00.00, 32239,  1693,
9:00.20, 32231,  2252,
9:00.40, 32231,  2233,
9:00.60, 32221,  1993,
9:00.80, 32223,  2339,
9:01.00, 32237,  1871,
9:01.20, 32252,  2197,
9:01.40, 32262,  1878,
9:01.60, 32262,  2380,
9:01.80, 32268,  1527,
9:02.00, 32272,  1908,
9:02.20, 32273,  1639,
9:02.40, 32272,  1585,
9:02.60, 32272,  1750,
9:02.80, 32269,   682,
9:03.00, 32266,   502,
9:03.20, 32270,   266,
9:03.40, 32280,   246,
9:03.60, 32280,  1084,
9:03.80, 32297,  1228,
9:04.00, 32313,  1533,
9:04.20, 32318,  2025,
9:04.40, 32311,  1970,
9:04.60, 32292,  1482,
9:04.80, 32292,  1969,
9:05.00, 32265,  3227,
9:05.20, 32239,  1883,
9:05.40, 32193,  1594,
9:05.60, 32121,  1307,
9:05.80, 32121,  1213,
9:06.00, 32055,  1972,
9:06.20, 32001,  1914,
9:06.40, 32019,  1945,
9:06.60, 32114,  1897,
9:06.80, 32233,  1707,
9:07.00, 32233,  1708,
9:07.20, 32354,  2107,
9:07.40, 32435,  2498,
9:07.60, 32472,  2930,
9:07.80, 32487,  3108,
9:08.00, 32487,  3244,
9:08.20, 32490,  3903,
9:08.40, 32486,  3867,
9:08.60, 32476,  3998,
9:08.80, 32465,  3997,
9:09.00, 32453,  3945,
9:09.20, 32453,  3504,
9:09.40, 32439,  2994,
9:09.60, 32424,  3434,
9:09.80, 32410,  2666,
9:10.00, 32395,  3953,
9:10.20, 32395,   449,
9:10.40, 32375,    59,
9:10.60, 32362,  1336,
9:10.80, 32351,   723,
9:11.00, 32342,   761,
9:11.20, 32342,  1095,
9:11.40, 32336,  1277,
9:11.60, 32326,  1508,
9:11.80, 32312,  1230,
9:12.00, 32301,  1530,
9:12.20, 32314,  1579,
9:12.40, 32314,  1655,
9:12.60, 32369,  1128,
9:12.80, 32459,  1159,
9:13.00, 32563,  2924,
9:13.20, 32654,  1607,
9:13.40, 32654,  1185,
9:13.60, 32703,  1624,
9:13.80, 32717,   658,
9:14.00, 32712,  1855,
9:14.20, 32698,  1726,
9:14.40, 32679,  2075,
9:14.60, 32679,  1910,
9:14.80, 32655,  2407,
9:15.00, 32628,  1883,
9:15.20, 32601,  1921,
9:15.40, 32577,  2003,
9:15.60, 32577,  2032,
9:15.80, 32561,  1721,
9:16.00, 32549,  1843,
9:16.20, 32540,  1770,
9:16.40, 32534,  2119,
9:16.60, 32534,  1851,
9:16.80, 32527,  1836,
9:17.00, 32518,  1878,
9:17.20, 32509,  1968,
9:17.40, 32499,  1903,
9:17.60, 32487,  2023,
9:17.80, 32487,  2124,
9:18.00, 32476,  2131,
9:18.20, 32461,  1764,
9:18.40, 32441,  2417,
9:18.60, 32418,  2064,
9:18.80, 32418,  2110,
9:19.00, 32392,  2060,
9:19.20, 32368,  2136,
9:19.40, 32346,  1961,
9:19.60, 32327,  1916,
9:19.80, 32311,  1997,
9:20.00, 32311,  2192,
9:20.20, 32296,  1998,
9:20.40, 32285,  2025,
9:20.60, 32277,  2212,
9:20.80, 32272,  2231,
9:21.00, 32272,  1986,
9:21.20, 32266,  2055,
9:21.40, 32255,  2013,
9:21.60, 32238,  2369,
9:21.80, 32214,  2016,
9:22.00, 32186,  2046,
9:22.20, 32186,  2203,
9:22.40, 32159,  2283,
9:22.60, 32135,  2041,
9:22.80, 32114,  2057,
