Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:18.40, 37882,  2029,
9:18.60, 37896,  2191,
9:18.80, 37901,  2477,
9:19.00, 37895,  2604,
9:19.20, 37895,  2165,
9:19.40, 37899,  1852,
9:19.60, 37904,  1937,
9:19.80, 37905,  1891,
9:20.00, 37902,  1926,
9:20.20, 37902,  1957,
9:20.40, 37898,  2586,
9:20.60, 37893,  2262,
9:20.80, 37892,  2454,
9:21.00, 37892,  2207,
9:21.20, 37892,  2072,
9:21.40, 37896,  2002,
9:21.60, 37897,  1908,
9:21.80, 37895,  2328,
9:22.00, 37893,  1805,
9:22.20, 37888,  2101,
9:22.40, 37888,  2041,
9:22.60, 37885,  1952,
9:22.80, 37882,  2085,
9:23.00, 37879,  2170,
9:23.20, 37876,  2370,
9:23.40, 37876,  2055,
9:23.60, 37874,  2194,
9:23.80, 37876,  2163,
9:24.00, 37880,  1995,
9:24.20, 37887,  2260,
9:24.40, 37894,  1820,
9:24.60, 37894,  2062,
9:24.80, 37899,  1930,
9:25.00, 37897,  2579,
9:25.20, 37894,  2271,
9:25.40, 37890,  1936,
9:25.60, 37890,  2110,
9:25.80, 37887,  1956,
9:26.00, 37889,  2267,
9:26.20, 37889,  2206,
9:26.40, 37892,  1957,
9:26.60, 37895,  2077,
9:26.80, 37895,  1901,
9:27.00, 37900,  2108,
9:27.20, 37904,  1984,
9:27.40, 37907,  1980,
9:27.60, 37908,  2172,
9:27.80, 37908,  1881,
9:28.00, 37907,  2336,
9:28.20, 37905,  2036,
9:28.40, 37902,  1928,
9:28.60, 37899,  2190,
9:28.80, 37899,  1996,
9:29.00, 37898,  2057,
9:29.20, 37896,  2006,
9:29.40, 37893,  1999,
9:29.60, 37891,  2190,
9:29.80, 37894,  2117,
9:30.00, 37894,  2122,
9:30.20, 37905,  1917,
9:30.40, 37912,  2890,
9:30.60, 37918,  2337,
9:30.80, 37914,  1919,
9:31.00, 37914,  2004,
9:31.20, 37903,  2114,
9:31.40, 37891,  2073,
9:31.60, 37877,  2090,
9:31.80, 37875,  1921,
9:32.00, 37877,  1877,
9:32.20, 37877,  2242,
9:32.40, 37881,  1881,
9:32.60, 37881,  2030,
9:32.80, 37878,  1974,
9:33.00, 37875,  2312,
9:33.20, 37875,  2322,
9:33.40, 37873,  2055,
9:33.60, 37875,  1910,
9:33.80, 37875,  2005,
9:34.00, 37873,  1914,
9:34.20, 37873,  2072,
9:34.40, 37875,  1974,
9:34.60, 37878,  2012,
9:34.80, 37879,  2055,
9:35.00, 37878,  2276,
9:35.20, 37875,  2288,
9:35.40, 37875,  2164,
9:35.60, 37881,  2094,
9:35.80, 37884,  1939,
9:36.00, 37875,  1888,
9:36.20, 37862,  2061,
9:36.40, 37862,  2282,
9:36.60, 37837,  2417,
9:36.80, 37820,  2227,
9:37.00, 37825,  1980,
9:37.20, 37834,  2185,
9:37.40, 37842,  1888,
9:37.60, 37842,  1868,
9:37.80, 37850,  1900,
9:38.00, 37855,  1924,
9:38.20, 37862,  2197,
9:38.40, 37866,  2047,
9:38.60, 37866,  2449,
9:38.80, 37871,  2223,
9:39.00, 37878,  2451,
9:39.20, 37883,  2170,
9:39.40, 37892,  2014,
9:39.60, 37892,  2026,
9:39.80, 37897,  1929,
9:40.00, 37893,  2003,
9:40.20, 37887,  2078,
9:40.40, 37884,  1940,
9:40.60, 37878,  1914,
9:40.80, 37878,  2011,
9:41.00, 37872,  2597,
9:41.20, 37868,  2431,
9:41.40, 37864,  2145,
9:41.60, 37863,  2098,
9:41.80, 37863,  2145,
9:42.00, 37862,  2045,
9:42.20, 37861,  2031,
9:42.40, 37860,  2049,
9:42.60, 37857,  2322,
9:42.80, 37853,  2021,
9:43.00, 37853,  2825,
9:43.20, 37852,  2264,
9:43.40, 37854,  2064,
9:43.60, 37857,  2149,
9:43.80, 37862,  2141,
9:44.00, 37862,  2081,
9:44.20, 37866,  2226,
9:44.40, 37868,  2108,
9:44.60, 37871,  2198,
9:44.80, 37873,  2166,
9:45.00, 37873,  2924,
9:45.20, 37873,  2303,
9:45.40, 37873,  2255,
9:45.60, 37873,  2025,
9:45.80, 37874,  1965,
9:46.00, 37876,  1892,
9:46.20, 37876,  2135,
9:46.40, 37878,  1959,
9:46.60, 37880,  2014,
9:46.80, 37880,  2092,
9:47.00, 37879,  1999,
9:47.20, 37879,  2313,
9:47.40, 37876,  1660,
9:47.60, 37873,  2625,
9:47.80, 37870,  2165,
9:48.00, 37869,  1995,
9:48.20, 37869,  2023,
9:48.40, 37869,  2527,
9:48.60, 37871,  2198,
9:48.80, 37875,  2259,
9:49.00, 37881,  2098,
9:49.20, 37888,  2321,
9:49.40, 37888,  1837,
9:49.60, 37892,  1598,
9:49.80, 37892,  1602,
9:50.00, 37887,  1854,
9:50.20, 37880,  2020,
9:50.40, 37875,  2075,
9:50.60, 37875,  2322,
9:50.80, 37868,  2144,
9:51.00, 37870,  2129,
9:51.20, 37874,  2278,
9:51.40, 37879,  2001,
9:51.60, 37879,  1988,
9:51.80, 37889,  2108,
9:52.00, 37893,  1968,
9:52.20, 37899,  2286,
9:52.40, 37903,  2183,
9:52.60, 37903,  2198,
9:52.80, 37906,  2148,
9:53.00, 37909,  2034,
9:53.20, 37911,  2072,
9:53.40, 37914,  2155,
9:53.60, 37917,  2211,
9:53.80, 37917,  2174,
9:54.00, 37919,  2022,
9:54.20, 37920,  2178,
9:54.40, 37919,  2154,
9:54.60, 37916,  2122,
9:54.80, 37916,  1835,
9:55.00, 37914,  2944,
9:55.20, 37911,  2201,
9:55.40, 37909,  1908,
9:55.60, 37908,  2135,
9:55.80, 37905,  1878,
9:56.00, 37905,  2067,
9:56.20, 37902,  1991,
9:56.40, 37899,  1930,
9:56.60, 37897,  2167,
9:56.80, 37894,  1925,
9:57.00, 37894,  2164,
9:57.20, 37891,  2442,
9:57.40, 37891,  2254,
9:57.60, 37886,  1991,
9:57.80, 37867,  2269,
9:58.00, 37834,  2073,
9:58.20, 37834,  1956,
9:58.40, 37795,  2026,
9:58.60, 37762,  2147,
9:58.80, 37747,  1975,
9:59.00, 37750,  2036,
9:59.20, 37750,  1853,
9:59.40, 37760,  1941,
9:59.60, 37768,  2045,
9:59.80, 37774,  2021,
10:00.00, 37779,  1934,
,,,
