Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:17.20, 32031,  2274,
9:17.40, 32054,  2124,
9:17.60, 32066,  2126,
9:17.80, 32083,  2139,
9:18.00, 32109,  1871,
9:18.20, 32109,  2393,
9:18.40, 32143,  2272,
9:18.60, 32182,  2245,
9:18.80, 32224,  2306,
9:19.00, 32267,  2010,
9:19.20, 32267,  2253,
9:19.40, 32310,  1971,
9:19.60, 32349,  2498,
9:19.80, 32382,  1920,
9:20.00, 32411,  2065,
9:20.20, 32411,  2114,
9:20.40, 32437,  1970,
9:20.60, 32460,  2084,
9:20.80, 32479,  2048,
9:21.00, 32494,  2162,
9:21.20, 32503,  1940,
9:21.40, 32503,  2200,
9:21.60, 32509,  2071,
9:21.80, 32510,  2346,
9:22.00, 32504,  2026,
9:22.20, 32489,  2062,
9:22.40, 32489,  1943,
9:22.60, 32466,  2004,
9:22.80, 32444,  1927,
9:23.00, 32428,  2196,
9:23.20, 32422,  1998,
9:23.40, 32426,  2169,
9:23.60, 32426,  2080,
9:23.80, 32438,  1930,
9:24.00, 32446,  2349,
9:24.20, 32448,  1817,
9:24.40, 32447,  1766,
9:24.60, 32447,  1690,
9:24.80, 32436,  2106,
9:25.00, 32434,  1560,
9:25.20, 32440,  1643,
9:25.40, 32451,  2149,
9:25.60, 32451,  1843,
9:25.80, 32472,  1983,
9:26.00, 32492,  1549,
9:26.20, 32509,  2719,
9:26.40, 32526,  1926,
9:26.60, 32539,  1910,
9:26.80, 32539,  2170,
9:27.00, 32550,  2036,
9:27.20, 32561,  2057,
9:27.40, 32571,  1157,
9:27.60, 32581,  2152,
9:27.80, 32581,  1916,
9:28.00, 32590,  2220,
9:28.20, 32600,  2180,
9:28.40, 32609,  1917,
9:28.60, 32617,  1608,
9:28.80, 32624,  2063,
9:29.00, 32624,  2159,
9:29.20, 32631,  2631,
9:29.40, 32641,  2558,
9:29.60, 32649,  2146,
9:29.80, 32651,  2145,
9:30.00, 32651,  1901,
9:30.20, 32646,  1929,
9:30.40, 32637,  2150,
9:30.60, 32626,  2293,
9:30.80, 32620,  2259,
9:31.00, 32618,  2199,
9:31.20, 32618,  1934,
9:31.40, 32617,  2875,
9:31.60, 32617,  1944,
9:31.80, 32618,  1785,
9:32.00, 32618,  1480,
9:32.20, 32618,  2111,
9:32.40, 32608,  2109,
9:32.60, 32594,  2023,
9:32.80, 32580,  2398,
9:33.00, 32571,  2420,
9:33.20, 32571,  2075,
9:33.40, 32579,  2029,
9:33.60, 32594,  2030,
9:33.80, 32611,  1902,
9:34.00, 32625,  1876,
9:34.20, 32635,  2681,
9:34.40, 32635,  2228,
9:34.60, 32643,  2035,
9:34.80, 32649,  2095,
9:35.00, 32653,  2046,
9:35.20, 32656,  2448,
9:35.40, 32656,  1978,
9:35.60, 32657,  2110,
9:35.80, 32655,  1974,
9:36.00, 32652,  2214,
9:36.20, 32649,  2167,
9:36.40, 32646,  3099,
9:36.60, 32646,  2348,
9:36.80, 32644,  1962,
9:37.00, 32643,  2004,
9:37.20, 32646,  1603,
9:37.40, 32656,  2226,
9:37.60, 32656,  1744,
9:37.80, 32667,  1985,
9:38.00, 32677,  2021,
9:38.20, 32686,  1888,
9:38.40, 32692,  2101,
9:38.60, 32699,  1858,
9:38.80, 32699,  2429,
9:39.00, 32706,  1997,
9:39.20, 32708,  2254,
9:39.40, 32707,  2156,
9:39.60, 32701,  2592,
9:39.80, 32701,  2393,
9:40.00, 32692,  1964,
9:40.20, 32681,  2087,
9:40.40, 32669,  1893,
9:40.60, 32659,  1733,
9:40.80, 32659,  1656,
9:41.00, 32655,  2147,
9:41.20, 32656,  1839,
9:41.40, 32659,  2043,
9:41.60, 32665,  2264,
9:41.80, 32666,  2287,
9:42.00, 32666,  1853,
9:42.20, 32666,  2385,
9:42.40, 32665,  2236,
9:42.60, 32660,  2198,
9:42.80, 32653,  1747,
9:43.00, 32653,  1808,
9:43.20, 32645,  2146,
9:43.40, 32634,  1716,
9:43.60, 32627,  1841,
9:43.80, 32624,  1785,
9:44.00, 32624,  2067,
9:44.20, 32622,  2084,
9:44.40, 32619,  2052,
9:44.60, 32610,  2150,
9:44.80, 32599,  2016,
9:45.00, 32590,  2021,
9:45.20, 32590,  2208,
9:45.40, 32587,  2199,
9:45.60, 32596,  2077,
9:45.80, 32608,  2803,
9:46.00, 32620,  2347,
9:46.20, 32620,  2195,
9:46.40, 32632,  2269,
9:46.60, 32640,  2150,
9:46.80, 32643,  2679,
9:47.00, 32641,  2068,
9:47.20, 32637,  1858,
9:47.40, 32637,  2168,
9:47.60, 32629,  1266,
9:47.80, 32612,  1899,
9:48.00, 32595,  1913,
9:48.20, 32580,  2474,
9:48.40, 32580,  2102,
9:48.60, 32568,  2135,
9:48.80, 32567,  2100,
9:49.00, 32567,  1913,
9:49.20, 32556,  1911,
9:49.40, 32531,  1738,
9:49.60, 32531,  2549,
9:49.80, 32503,  2082,
9:50.00, 32476,  2311,
9:50.20, 32464,  2205,
9:50.40, 32472,  1872,
9:50.60, 32472,  1887,
9:50.80, 32486,  1693,
9:51.00, 32502,  2321,
9:51.20, 32520,  1922,
9:51.40, 32538,  2027,
9:51.60, 32538,  1820,
9:51.80, 32553,  1728,
9:52.00, 32563,  2371,
9:52.20, 32563,  2001,
9:52.40, 32552,  2530,
9:52.60, 32546,  2219,
9:52.80, 32546,  1922,
9:53.00, 32543,  2423,
9:53.20, 32541,  1685,
9:53.40, 32540,  1880,
9:53.60, 32537,  2987,
9:53.80, 32537,  2640,
9:54.00, 32534,  2106,
9:54.20, 32527,  1732,
9:54.40, 32515,  2738,
9:54.60, 32489,  2299,
9:54.80, 32453,  1327,
9:55.00, 32453,  1329,
9:55.20, 32419,  2514,
9:55.40, 32387,  1676,
9:55.60, 32365,  2401,
9:55.80, 32355,  2957,
9:56.00, 32355,  2501,
9:56.20, 32345,  2208,
9:56.40, 32342,  1971,
9:56.60, 32333,  2123,
9:56.80, 32307,  1825,
9:57.00, 32283,  1944,
9:57.20, 32283,  1889,
9:57.40, 32263,  2269,
9:57.60, 32252,   975,
9:57.80, 32260,  1644,
9:58.00, 32266,  1610,
9:58.20, 32266,  1732,
9:58.40, 32265,  1993,
9:58.60, 32259,  2515,
9:58.80, 32241,  2462,
9:59.00, 32212,  2409,
9:59.20, 32212,  2203,
9:59.40, 32192,  2124,
9:59.60, 32174,  2031,
9:59.80, 32168,  2039,
10:00.00, 32183,  1958,
,,,
