Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:20.80, 38400,  2071,
9:21.00, 38389,  1754,
9:21.20, 38388,  1814,
9:21.40, 38386,  2626,
9:21.60, 38386,  3946,
9:21.80, 38382,  3063,
9:22.00, 38371,   349,
9:22.20, 38343,  1880,
9:22.40, 38314,  1965,
9:22.60, 38319,  1459,
9:22.80, 38319,  1698,
9:23.00, 38322,  1849,
9:23.20, 38325,  1548,
9:23.40, 38321,  1328,
9:23.60, 38276,  1551,
9:23.80, 38276,  1794,
9:24.00, 38255,  1909,
9:24.20, 38245,    52,
9:24.40, 38246,  1288,
9:24.60, 38257,  3440,
9:24.80, 38257,  3910,
9:25.00, 38258,  3929,
9:25.20, 38236,  2760,
9:25.40, 38290,  3221,
9:25.60, 38331,  2704,
9:25.80, 38360,  1967,
9:26.00, 38360,  2233,
9:26.20, 38400,  2299,
9:26.40, 38361,  2046,
9:26.60, 38322,  2212,
9:26.80, 38296,  2727,
9:27.00, 38296,  2586,
9:27.20, 38281,  2055,
9:27.40, 38267,  2028,
9:27.60, 38258,  1983,
9:27.80, 38263,  1932,
9:28.00, 38318,  1207,
9:28.20, 38318,  1208,
9:28.40, 38328,  2217,
9:28.60, 38341,  1890,
9:28.80, 38346,  2218,
9:29.00, 38297,  2132,
9:29.20, 38297,  2518,
9:29.40, 38295,  2363,
9:29.60, 38289,  2035,
9:29.80, 38286,  2202,
9:30.00, 38278,  2079,
9:30.20, 38263,  2018,
9:30.40, 38263,  1632,
9:30.60, 38250,  3661,
9:30.80, 38236,  2131,
9:31.00, 38255,  3327,
9:31.20, 38297,  2603,
9:31.40, 38297,  2627,
9:31.60, 38375,  2120,
9:31.80, 38422,  2108,
9:32.00, 38423,  2076,
9:32.20, 38400,  1770,
9:32.40, 38400,  1808,
9:32.60, 38334,  2086,
9:32.80, 38298,  1904,
9:33.00, 38281,  2623,
9:33.20, 38274,  2376,
9:33.40, 38271,  1843,
9:33.60, 38271,  2335,
9:33.80, 38269,  1935,
9:34.00, 38266,  1674,
9:34.20, 38254,  1691,
9:34.40, 38279,   844,
9:34.60, 38279,  1303,
9:34.80, 38253,  1920,
9:35.00, 38239,  2481,
9:35.20, 38247,  1893,
9:35.40, 38221,   249,
9:35.60, 38242,   153,
9:35.80, 38242,  1506,
9:36.00, 38256,  2054,
9:36.20, 38256,  2681,
9:36.40, 38252,  3466,
9:36.60, 38251,  2469,
9:36.80, 38251,  1085,
9:37.00, 38250,  1948,
9:37.20, 38245,  2483,
9:37.40, 38239,  2543,
9:37.60, 38234,  2054,
9:37.80, 38234,  1994,
9:38.00, 38227,  2020,
9:38.20, 38221,  2735,
9:38.40, 38215,  3367,
9:38.60, 38210,  2594,
9:38.80, 38205,  2609,
9:39.00, 38205,  2502,
9:39.20, 38200,  2006,
9:39.40, 38196,  2098,
9:39.60, 38191,  2850,
9:39.80, 38191,  3948,
9:40.00, 38191,  3219,
9:40.20, 38203,   582,
9:40.40, 38218,  1774,
9:40.60, 38235,   130,
9:40.80, 38250,   630,
9:41.00, 38258,  2181,
9:41.20, 38258,  1702,
9:41.40, 38258,  1911,
9:41.60, 38256,  2358,
9:41.80, 38254,  2283,
9:42.00, 38250,  2663,
9:42.20, 38250,  3149,
9:42.40, 38249,  2802,
9:42.60, 38253,  4002,
9:42.80, 38256,  4019,
9:43.00, 38265,  4017,
9:43.20, 38276,  3999,
9:43.40, 38276,  3996,
9:43.60, 38278,  2701,
9:43.80, 38272,  4006,
9:44.00, 38295,  1682,
9:44.20, 38317,    43,
9:44.40, 38317,    39,
9:44.60, 38330,   474,
9:44.80, 38343,  1349,
9:45.00, 38311,  2694,
9:45.20, 38268,  1830,
9:45.40, 38268,  1810,
9:45.60, 38234,  2059,
9:45.80, 38204,  2299,
9:46.00, 38185,  2041,
9:46.20, 38176,  2055,
9:46.40, 38172,  1924,
9:46.60, 38172,  1919,
9:46.80, 38173,  2089,
9:47.00, 38173,  1961,
9:47.20, 38210,  2101,
9:47.40, 38220,  2317,
9:47.60, 38220,  2792,
9:47.80, 38220,  2518,
9:48.00, 38212,  2408,
9:48.20, 38143,  1770,
9:48.40, 38091,  2137,
9:48.60, 38050,  2551,
9:48.80, 38050,  2215,
9:49.00, 38019,  2602,
9:49.20, 38011,  2066,
9:49.40, 38018,  1840,
9:49.60, 38025,  2039,
9:49.80, 38025,  1901,
9:50.00, 38030,  1751,
9:50.20, 38043,  1904,
9:50.40, 38053,  2384,
9:50.60, 38053,  2259,
9:50.80, 38046,  1312,
9:51.00, 38046,   658,
9:51.20, 38035,    29,
9:51.40, 38038,    27,
9:51.60, 38037,    38,
9:51.80, 38044,   559,
9:52.00, 38044,  2085,
9:52.20, 38047,  2342,
9:52.40, 38030,  2444,
9:52.60, 38020,  2502,
9:52.80, 38025,  2389,
9:53.00, 38025,  2848,
9:53.20, 38040,  2772,
9:53.40, 38038,  2185,
9:53.60, 38029,  2470,
9:53.80, 37993,  2341,
9:54.00, 37961,  2122,
9:54.20, 37961,  2259,
9:54.40, 37954,  2093,
9:54.60, 37959,  2531,
9:54.80, 37977,  2264,
9:55.00, 37984,  1991,
9:55.20, 37984,  2749,
9:55.40, 37987,  2248,
9:55.60, 37990,  2212,
9:55.80, 37992,  1632,
9:56.00, 37984,  1317,
9:56.20, 37983,  1663,
9:56.40, 37983,  2335,
9:56.60, 37981,  2415,
9:56.80, 37981,  1980,
9:57.00, 37985,  1112,
9:57.20, 37986,  1998,
9:57.40, 37986,  3486,
9:57.60, 37985,  2591,
9:57.80, 37978,  2660,
9:58.00, 37982,  2544,
9:58.20, 37987,  2364,
9:58.40, 37987,  2356,
9:58.60, 37994,  2187,
9:58.80, 38005,  1988,
9:59.00, 38009,  1596,
9:59.20, 38016,  1475,
9:59.40, 38018,  1953,
9:59.60, 38018,  1394,
9:59.80, 38019,  2227,
10:00.00, 38016,  2253,
,,,
