Time [Minutes],GSR  1 [arb],EKG  1 [Arb],Manual values
9:20.60, 33932,  4018,
9:20.80, 33928,    46,
9:21.00, 33950,    62,
9:21.20, 33965,   894,
9:21.40, 33976,  1757,
9:21.60, 33983,   906,
9:21.80, 33983,  2141,
9:22.00, 33984,  1989,
9:22.20, 33990,  1921,
9:22.40, 33994,  1851,
9:22.60, 33994,  1106,
9:22.80, 33994,  1168,
9:23.00, 33993,  1369,
9:23.20, 33991,  2469,
9:23.40, 33979,  2503,
9:23.60, 33980,  2102,
9:23.80, 33980,  2189,
9:24.00, 33980,  2289,
9:24.20, 33969,  1968,
9:24.40, 33945,  2067,
9:24.60, 33925,   845,
9:24.80, 33949,   946,
9:25.00, 33949,  1351,
9:25.20, 33971,  2265,
9:25.40, 34005,  1571,
9:25.60, 34064,  1758,
9:25.80, 34135,  1900,
9:26.00, 34135,  1995,
9:26.20, 34247,  2488,
9:26.40, 34380,  2101,
9:26.60, 34476,  3062,
9:26.80, 34520,  2735,
9:27.00, 34530,  2594,
9:27.20, 34530,  2215,
9:27.40, 34510,  2324,
9:27.60, 34476,  2769,
9:27.80, 34452,  1925,
9:28.00, 34435,  1556,
9:28.20, 34435,  1746,
9:28.40, 34444,  2904,
9:28.60, 34495,  2960,
9:28.80, 34573,  3524,
9:29.00, 34676,  3456,
9:29.20, 34676,  2286,
9:29.40, 34764,  2173,
9:29.60, 34810,  2153,
9:29.80, 34809,  1749,
9:30.00, 34779,  1819,
9:30.20, 34753,  1853,
9:30.40, 34753,  2254,
9:30.60, 34735,  1575,
9:30.80, 34719,  1618,
9:31.00, 34707,  1945,
9:31.20, 34684,  1473,
9:31.40, 34684,   964,
9:31.60, 34662,  1107,
9:31.80, 34618,  1944,
9:32.00, 34553,  1570,
9:32.20, 34484,  1808,
9:32.40, 34403,  2088,
9:32.60, 34403,  1822,
9:32.80, 34340,  1421,
9:33.00, 34304,  3790,
9:33.20, 34296,  4004,
9:33.40, 34304,  3995,
9:33.60, 34304,  3933,
9:33.80, 34317,  2682,
9:34.00, 34330,  2051,
9:34.20, 34340,  4008,
9:34.40, 34350,    36,
9:34.60, 34365,    43,
9:34.80, 34365,   433,
9:35.00, 34377,  1076,
9:35.20, 34382,  2015,
9:35.40, 34388,  2270,
9:35.60, 34396,  1674,
9:35.80, 34396,  2044,
9:36.00, 34415,  2263,
9:36.20, 34438,  1860,
9:36.40, 34458,  1379,
9:36.60, 34471,  2207,
9:36.80, 34471,  1946,
9:37.00, 34501,  2472,
9:37.20, 34580,  3991,
9:37.40, 34710,  3002,
9:37.60, 34836,  3978,
9:37.80, 34898,  1530,
9:38.00, 34898,   762,
9:38.20, 34878,  1858,
9:38.40, 34790,  1857,
9:38.60, 34695,  1521,
9:38.80, 34629,  1701,
9:39.00, 34629,  2169,
9:39.20, 34586,  1872,
9:39.40, 34565,  2139,
9:39.60, 34552,  2165,
9:39.80, 34541,  1897,
9:40.00, 34538,  2047,
9:40.20, 34538,  3479,
9:40.40, 34536,  2427,
9:40.60, 34529,  1616,
9:40.80, 34522,  1531,
9:41.00, 34519,  1772,
9:41.20, 34519,  3090,
9:41.40, 34519,  3496,
9:41.60, 34527,  3606,
9:41.80, 34531,  2591,
9:42.00, 34516,  1852,
9:42.20, 34516,  1918,
9:42.40, 34484,  2084,
9:42.60, 34444,  3227,
9:42.80, 34415,  3998,
9:43.00, 34395,    80,
9:43.20, 34383,    61,
9:43.40, 34383,   983,
9:43.60, 34374,  1747,
9:43.80, 34366,  2051,
9:44.00, 34358,  1895,
9:44.20, 34350,  2047,
9:44.40, 34350,  3066,
9:44.60, 34339,  2478,
9:44.80, 34333,  1980,
9:45.00, 34424,  2180,
9:45.20, 34484,  2071,
9:45.40, 34517,  2352,
9:45.60, 34517,  2060,
9:45.80, 34527,  3993,
9:46.00, 34442,   412,
9:46.20, 34392,  1166,
9:46.40, 34374,  1783,
9:46.60, 34374,  3167,
9:46.80, 34367,  1482,
9:47.00, 34357,  1261,
9:47.20, 34357,  1318,
9:47.40, 34407,  3991,
9:47.60, 34407,  3981,
9:47.80, 34522,  3995,
9:48.00, 34629,  2230,
9:48.20, 34683,   948,
9:48.40, 34662,    42,
9:48.60, 34592,    53,
9:48.80, 34592,  3799,
9:49.00, 34559,  3962,
9:49.20, 34592,  3982,
9:49.40, 34658,  3364,
9:49.60, 34701,  2179,
9:49.80, 34701,  1974,
9:50.00, 34703,  1568,
9:50.20, 34667,  1848,
9:50.40, 34624,  2228,
9:50.60, 34605,  2048,
9:50.80, 34603,  2378,
9:51.00, 34603,  2380,
9:51.20, 34617,  2632,
9:51.40, 34637,  2191,
9:51.60, 34656,  3402,
9:51.80, 34675,  2336,
9:52.00, 34675,  2416,
9:52.20, 34679,  2001,
9:52.40, 34666,  2163,
9:52.60, 34637,  1777,
9:52.80, 34604,  1344,
9:53.00, 34587,  1695,
9:53.20, 34587,  3990,
9:53.40, 34577,  2188,
9:53.60, 34559,    33,
9:53.80, 34538,    37,
9:54.00, 34509,   386,
9:54.20, 34509,  2399,
9:54.40, 34483,  2568,
9:54.60, 34468,  2667,
9:54.80, 34434,  2464,
9:55.00, 34420,  2181,
9:55.20, 34420,  2295,
9:55.40, 34425,  3130,
9:55.60, 34386,  2529,
9:55.80, 34326,  2045,
9:56.00, 34239,  2090,
9:56.20, 34153,  2079,
9:56.40, 34153,  1856,
9:56.60, 34113,  1985,
9:56.80, 34137,  3422,
9:57.00, 34181,  2491,
9:57.20, 34213,  2035,
9:57.40, 34213,  1948,
9:57.60, 34253,  1908,
9:57.80, 34279,  1704,
9:58.00, 34290,  1771,
9:58.20, 34292,  1855,
9:58.40, 34281,  1980,
9:58.60, 34281,  1800,
9:58.80, 34259,  2136,
9:59.00, 34236,  2049,
9:59.20, 34202,  1886,
9:59.40, 34170,  1964,
9:59.60, 34170,  3872,
9:59.80, 34143,  2737,
10:00.00, 34102,  2123,
,,,
